is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthurus auranticavus Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 9d6873a9-cdd6-4023-a2c2-fd139622fb66,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This acanthurus auranticavus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 60ede2b3-1ec7-4b42-bd90-6611dc84de1b,2017-11-24T18:20:05.623532,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,60ede2b3-1ec7-4b42-bd90-6611dc84de1b,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/60ede2b3-1ec7-4b42-bd90-6611dc84de1b,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthocybium solandri,1901-01-01T00:0000-01:00,Result Product 1242f352-a06e-4eeb-9a82-4ed23f06f391,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acanthocybium solandri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acanthocybium-solandri3,2017-12-25T00:00:34.832968,Classification,FullLinkEntity,Product,FullLinkEntity,Classification,FederatedIdentifier,acanthocybium-solandri3,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthocybium-solandri3,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Agonopsis Vulsa Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 0694b18e-2521-41db-a69f-3429df10990e,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Agonopsis Vulsa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 0694b18e-2521-41db-a69f-3429df10990e,2017-11-25T01:34:41.151195,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,string,0694b18e-2521-41db-a69f-3429df10990e,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0694b18e-2521-41db-a69f-3429df10990e,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acipenser transmontanus,1901-01-01T00:0000-01:00,Result Product f253d4ef-f7b8-443b-a908-241b96cd898d,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acipenser transmontanus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier f253d4ef-f7b8-443b-a908-241b96cd898d,2017-11-26T12:07:30.509381,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,string,f253d4ef-f7b8-443b-a908-241b96cd898d,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f253d4ef-f7b8-443b-a908-241b96cd898d,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alopias vulpinus,1901-01-01T00:0000-01:00,Result Product b7464a40-5ae5-4566-b503-4216198ba4c4,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alopias vulpinus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 145e1d87-0a58-420b-89e4-2cad30d1959c,2017-11-25T04:19:21.616294,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,string,145e1d87-0a58-420b-89e4-2cad30d1959c,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/145e1d87-0a58-420b-89e4-2cad30d1959c,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris steinitzi,1901-01-01T00:0000-01:00,Result Product 2775029d-15e6-4de6-bf9a-79fafa93a9cc,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Amblyeleotris steinitzi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier c42528f9-34c6-4248-aa0a-b96d29cdffed,2017-11-25T09:08:37.672644,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,string,c42528f9-34c6-4248-aa0a-b96d29cdffed,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c42528f9-34c6-4248-aa0a-b96d29cdffed,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora cerealis,1901-01-01T00:0000-01:00,Result Product ba01262f-204a-489d-8dbe-19ebddb66af0,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acropora cerealis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acropora-cerealis,2017-11-25T05:44:13.550236,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,acropora-cerealis,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/acropora-cerealis,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora anthocercis,1901-01-01T00:0000-01:00,Result Product 9892ee64-331d-42ea-8c4b-6e53a34e3873,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acropora anthocercis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 9892ee64-331d-42ea-8c4b-6e53a34e3873,2017-11-29T06:43:44.363102,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,string,9892ee64-331d-42ea-8c4b-6e53a34e3873,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9892ee64-331d-42ea-8c4b-6e53a34e3873,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allocyttus folletti,1901-01-01T00:0000-01:00,Result Product 189c656f-9c2a-43e9-86b5-98759f520181,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Allocyttus folletti Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name allocyttus-folletti1,2017-11-25T07:21:11.192839,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,allocyttus-folletti1,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/allocyttus-folletti1,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alectis indicus,1901-01-01T00:0000-01:00,Result Product e490418c-1a44-4b23-b111-de0001afdb8a,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alectis indicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier d9584b50-90fe-4363-8e48-1a19f45364b3,2017-11-29T04:37:41.255082,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,string,d9584b50-90fe-4363-8e48-1a19f45364b3,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d9584b50-90fe-4363-8e48-1a19f45364b3,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa cubana,1901-01-01T00:0000-01:00,Result Product e18a2b57-2a8b-4992-9ae3-3b6e5db6fd12,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anchoa cubana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier bdc0dd60-b683-464c-82c4-9f3b86d13824,2017-12-24T22:30:04.882125,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,string,bdc0dd60-b683-464c-82c4-9f3b86d13824,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/bdc0dd60-b683-464c-82c4-9f3b86d13824,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,albula vulpes Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product aee73a82-0ec4-4194-9f94-fa8b0281c5ab,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This albula vulpes Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 100cda72-f615-4774-81bb-3ffb3af68194,2017-11-24T17:08:44.773759,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,100cda72-f615-4774-81bb-3ffb3af68194,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/100cda72-f615-4774-81bb-3ffb3af68194,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthochaenus luetkenii,1901-01-01T00:0000-01:00,Result Product dd0316b6-e493-43fb-948f-72c69c14b2d2,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acanthochaenus luetkenii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name acanthochaenus-luetkenii,2017-11-25T02:15:40.307169,Classification,,Measurement,FullLinkEntity,Classification,string,acanthochaenus-luetkenii,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthochaenus-luetkenii,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aldrovandia phalacra,1901-01-01T00:0000-01:00,Result Product 8e39008d-ea25-40eb-8d88-fd9c258aaeb9,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Aldrovandia phalacra Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 8e39008d-ea25-40eb-8d88-fd9c258aaeb9,2017-11-25T00:45:25.138519,Classification,,Product,LinkEntityWithProvisionOrderIPR,Classification,string,8e39008d-ea25-40eb-8d88-fd9c258aaeb9,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/8e39008d-ea25-40eb-8d88-fd9c258aaeb9,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amblyrhynchotes honckenii Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 4db30d93-8e25-4ecb-8ef0-870ed66b71fa,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This amblyrhynchotes honckenii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier cfb1662a-0cd8-429a-bc60-6f4e98c4fe4c,2017-11-24T17:23:35.082341,Classification,,Medium,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,cfb1662a-0cd8-429a-bc60-6f4e98c4fe4c,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/cfb1662a-0cd8-429a-bc60-6f4e98c4fe4c,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ammodytes tobianus,1901-01-01T00:0000-01:00,Result Product 8ab1f1c2-5be1-406a-abab-1080ece7ddb9,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Ammodytes tobianus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 3e81db49-7132-4de1-910e-225fb877a08a,2017-11-30T11:10:48.107703,Classification,,Measurement,FullLinkEntity,Classification,string,3e81db49-7132-4de1-910e-225fb877a08a,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3e81db49-7132-4de1-910e-225fb877a08a,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora Speciosa Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product f357881a-e3ca-45a0-9f54-2295f9bf453f,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acropora Speciosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acropora-speciosa-aquamaps-native-raster,2017-11-29T21:19:00.966997,Classification,,Medium,LinkEntityWithProvisionOrderIPR,Classification,string,acropora-speciosa-aquamaps-native-raster,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acropora-speciosa-aquamaps-native-raster,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ambassis Nalua Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 42b9f2fb-75ef-4d81-898f-61d2fa856d13,2099-12-31T23:59:59-01:00,,"This Ambassis Nalua Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier f4896a8d-ca19-4c2b-9873-5600066a7f0c,,,,Measurement,FullLinkEntity,Classification,string,f4896a8d-ca19-4c2b-9873-5600066a7f0c,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f4896a8d-ca19-4c2b-9873-5600066a7f0c,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Ambiserrula jugosa,1901-01-01T00:0000-01:00,Result Product 1dcf21f0-ad30-4f48-ad97-656cddbf7ed7,2099-12-31T23:59:59-01:00,,"This Ambiserrula jugosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 1dcf21f0-ad30-4f48-ad97-656cddbf7ed7,,,,Measurement,FullLinkEntity,Classification,,1dcf21f0-ad30-4f48-ad97-656cddbf7ed7,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1dcf21f0-ad30-4f48-ad97-656cddbf7ed7,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthephyra Curtirostris Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 84162bc7-26f0-4535-a56c-7d7da7d1da0f,2099-12-31T23:59:59-01:00,,"This Acanthephyra Curtirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acanthephyra-curtirostris-aquamaps-native-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acanthephyra-curtirostris-aquamaps-native-raster,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthephyra-curtirostris-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthurus leucosternon,1901-01-01T00:0000-01:00,Result Product fb6968eb-7ed2-4287-8345-63c43b8c0149,2099-12-31T23:59:59-01:00,,"This Acanthurus leucosternon Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier fb6968eb-7ed2-4287-8345-63c43b8c0149,,,,Measurement,FullLinkEntity,Classification,,fb6968eb-7ed2-4287-8345-63c43b8c0149,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/fb6968eb-7ed2-4287-8345-63c43b8c0149,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alpheus cylindricus,1901-01-01T00:0000-01:00,Result Product 6bdc5f8a-c115-49de-b61f-77bb6b91dcc9,2099-12-31T23:59:59-01:00,,"This Alpheus cylindricus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name alpheus-cylindricus2,,,,Medium,FullLinkEntity,Classification,,alpheus-cylindricus2,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-cylindricus2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus eulimene,,Result Product 7b69d8f0-1c0c-4f57-badf-d2bc6451336e,,,"This Alpheus eulimene Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier 7b69d8f0-1c0c-4f57-badf-d2bc6451336e,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,7b69d8f0-1c0c-4f57-badf-d2bc6451336e,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/7b69d8f0-1c0c-4f57-badf-d2bc6451336e,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammothea verenae,,Result Product 4b09acf6-9fa7-439e-9d90-6071dae28228,,,"This Ammothea verenae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name ammothea-verenae1,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,ammothea-verenae1,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/ammothea-verenae1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphiprion Frenatus Aquamaps Native Raster,,Result Product c0357921-307a-4277-b84e-588bc4eb76d3,,,"This Amphiprion Frenatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier c0357921-307a-4277-b84e-588bc4eb76d3,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,c0357921-307a-4277-b84e-588bc4eb76d3,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/c0357921-307a-4277-b84e-588bc4eb76d3,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amphichaetodon howensis Aquamaps Native 2050 Raster,,Result Product f533d043-6cca-4578-9ddc-cfd405bad376,,,"This amphichaetodon howensis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amphichaetodon-howensis-aquamaps-native-2050-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,amphichaetodon-howensis-aquamaps-native-2050-raster,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/amphichaetodon-howensis-aquamaps-native-2050-raster,,
2017-11-29T01:38:34.184669,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acentrogobius cyanomos,,Result Product 29cac272-d04b-49fe-9a5f-180c2bd17a5b,,,"This Acentrogobius cyanomos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 3b77bdd5-236c-4cb0-ae2a-5be5acaf3dbb,,,,Measurement,FullLinkEntity,Classification,,3b77bdd5-236c-4cb0-ae2a-5be5acaf3dbb,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3b77bdd5-236c-4cb0-ae2a-5be5acaf3dbb,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Actinopyga miliaris,,Result Product d6e48968-924a-4c1b-9f41-e06e7f212779,,,"This Actinopyga miliaris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier e8c6eac9-da61-4870-ad11-49886d672a04,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,e8c6eac9-da61-4870-ad11-49886d672a04,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e8c6eac9-da61-4870-ad11-49886d672a04,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Agrostichthys parkeri,,Result Product 2f839d13-e80c-4b53-84a4-0f7452d7500e,,,"This Agrostichthys parkeri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 2f839d13-e80c-4b53-84a4-0f7452d7500e,,,,Measurement,FullLinkEntity,Classification,,2f839d13-e80c-4b53-84a4-0f7452d7500e,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2f839d13-e80c-4b53-84a4-0f7452d7500e,,
