is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_source_has_identifier_type,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_endDate,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyraja taaf,1901-01-01T00:0000-01:00,Result Product 978bb92f-52e8-4408-98a2-264271058a2a,string,2099-12-31T23:59:59-01:00,"This Amblyraja taaf Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier ca8c5235-a482-4d39-8283-a3b4c47ca07a,2017-11-24T14:50:00.527073,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,ca8c5235-a482-4d39-8283-a3b4c47ca07a,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ca8c5235-a482-4d39-8283-a3b4c47ca07a,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora Rambleri Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product ff17b73c-5d70-4773-a53a-61fc589b8848,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Acropora Rambleri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier ff17b73c-5d70-4773-a53a-61fc589b8848,2017-11-25T23:06:37.645123,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,ff17b73c-5d70-4773-a53a-61fc589b8848,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/ff17b73c-5d70-4773-a53a-61fc589b8848,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Achirus achirus,1901-01-01T00:0000-01:00,Result Product 3cb82437-55f7-47df-a49d-5add1d50cfbb,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Achirus achirus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 0c6ca3b4-8b1d-424c-a248-25a022af9a46,2017-11-24T17:41:30.431431,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,0c6ca3b4-8b1d-424c-a248-25a022af9a46,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/0c6ca3b4-8b1d-424c-a248-25a022af9a46,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepocephalus agassizii,1901-01-01T00:0000-01:00,Result Product feeaa01d-bc28-4f53-9f73-be284290e89b,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Alepocephalus agassizii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alepocephalus-agassizii3,2017-11-24T17:01:01.578262,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,alepocephalus-agassizii3,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alepocephalus-agassizii3,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthurus bahianus,1901-01-01T00:0000-01:00,Result Product 1ad81975-1341-48b7-a629-163dcb562581,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Acanthurus bahianus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 1ad81975-1341-48b7-a629-163dcb562581,2017-11-25T04:22:34.977040,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,1ad81975-1341-48b7-a629-163dcb562581,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1ad81975-1341-48b7-a629-163dcb562581,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alticorpus mentale,1901-01-01T00:0000-01:00,Result Product c4b6dfaa-50f9-4280-b1c3-4eed60e8d6ea,string,2099-12-31T23:59:59-01:00,"This Alticorpus mentale Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater native dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 32603ce3-9ed4-42cd-b7a9-65d25dd7b186,2017-11-29T19:17:14.371460,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,32603ce3-9ed4-42cd-b7a9-65d25dd7b186,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/32603ce3-9ed4-42cd-b7a9-65d25dd7b186,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anarchias leucurus,1901-01-01T00:0000-01:00,Result Product a0eb70eb-4554-4f0c-a7f5-c7d4bac11128,string,2099-12-31T23:59:59-01:00,"This Anarchias leucurus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier a0eb70eb-4554-4f0c-a7f5-c7d4bac11128,2017-11-25T16:39:37.048168,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,a0eb70eb-4554-4f0c-a7f5-c7d4bac11128,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a0eb70eb-4554-4f0c-a7f5-c7d4bac11128,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Abudefduf notatus,1901-01-01T00:0000-01:00,Result Product d72a8713-530c-4245-87d8-1add036ed4fc,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Abudefduf notatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name abudefduf-notatus1,2017-11-25T18:02:48.692615,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,abudefduf-notatus1,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-notatus1,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Agonostomus monticola,1901-01-01T00:0000-01:00,Result Product 751b453d-1ae5-43a9-8a5c-2206150a51b7,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Agonostomus monticola Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 751b453d-1ae5-43a9-8a5c-2206150a51b7,2017-11-25T00:06:10.458973,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,751b453d-1ae5-43a9-8a5c-2206150a51b7,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/751b453d-1ae5-43a9-8a5c-2206150a51b7,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acyrtus rubiginosus,1901-01-01T00:0000-01:00,Result Product 4dff9bfd-cd36-4462-9421-9c4cb598f44a,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Acyrtus rubiginosus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier dd58c4e8-0121-426b-b39c-ebe3e6d65f7a,2017-11-26T03:22:44.197429,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,dd58c4e8-0121-426b-b39c-ebe3e6d65f7a,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/dd58c4e8-0121-426b-b39c-ebe3e6d65f7a,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,anampses femininus Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 0157bd28-2b14-4105-aab6-7f39ea1fa71b,string,2099-12-31T23:59:59-01:00,"This anampses femininus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 0157bd28-2b14-4105-aab6-7f39ea1fa71b,2017-12-23T19:44:10.632499,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,0157bd28-2b14-4105-aab6-7f39ea1fa71b,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0157bd28-2b14-4105-aab6-7f39ea1fa71b,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthocepola indica,1901-01-01T00:0000-01:00,Result Product f8f540ce-83ad-4e26-8020-26eea3eb2929,string,2099-12-31T23:59:59-01:00,"This Acanthocepola indica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acanthocepola-indica1,2017-11-24T11:09:37.100332,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,acanthocepola-indica1,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthocepola-indica1,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus Triostegus Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product ecf9e550-f4cd-4908-9bf8-031c5c02c117,string,2099-12-31T23:59:59-01:00,"This Acanthurus Triostegus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acanthurus-triostegus-aquamaps-native-raster,2017-11-26T10:34:49.374696,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,acanthurus-triostegus-aquamaps-native-raster,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-triostegus-aquamaps-native-raster,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amphiprion akindynos Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 019289b7-40a4-462b-961b-3eb8cd54eea4,string,2099-12-31T23:59:59-01:00,"This amphiprion akindynos Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name amphiprion-akindynos-aquamaps-native-2050-raster,2017-11-26T09:24:03.545366,Classification,FullLinkEntity,Product,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,amphiprion-akindynos-aquamaps-native-2050-raster,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/amphiprion-akindynos-aquamaps-native-2050-raster,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa ischana,1901-01-01T00:0000-01:00,Result Product 162e60c6-06a4-4978-bc5a-960b77a8ef17,,2099-12-31T23:59:59-01:00,"This Anchoa ischana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 162e60c6-06a4-4978-bc5a-960b77a8ef17,2017-12-23T10:24:20.680983,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,162e60c6-06a4-4978-bc5a-960b77a8ef17,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/162e60c6-06a4-4978-bc5a-960b77a8ef17,,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ambassis urotaenia,1901-01-01T00:0000-01:00,Result Product e6594cb2-c4a2-460f-8aa8-24424d9725d9,,2099-12-31T23:59:59-01:00,"This Ambassis urotaenia Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier e6594cb2-c4a2-460f-8aa8-24424d9725d9,2017-11-29T19:16:45.634168,Classification,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,e6594cb2-c4a2-460f-8aa8-24424d9725d9,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e6594cb2-c4a2-460f-8aa8-24424d9725d9,,SimpleLinkEntity
2017-11-24T23:33:21.283899,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblygobius buanensis,1901-01-01T00:0000-01:00,Result Product 5467d943-8540-496d-9fe7-ade01efba43f,,2099-12-31T23:59:59-01:00,"This Amblygobius buanensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 853421ae-0ade-430c-8eda-dcb892863f62,2017-11-28T22:26:48.989664,Classification,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,853421ae-0ade-430c-8eda-dcb892863f62,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/853421ae-0ade-430c-8eda-dcb892863f62,,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anchoviella lepidentostole,1901-01-01T00:0000-01:00,Result Product 4dd8a25a-291b-4659-b6c2-305b7b30c012,,,"This Anchoviella lepidentostole Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 6575424a-a436-4ef3-a591-0311d91891a0,,,,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,6575424a-a436-4ef3-a591-0311d91891a0,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6575424a-a436-4ef3-a591-0311d91891a0,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,acrosterigma transcendens Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 71c8f26e-9f52-4b7b-967b-e30f5021b950,,,"This acrosterigma transcendens Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acrosterigma-transcendens-aquamaps-native-2050-raster,,,,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,acrosterigma-transcendens-aquamaps-native-2050-raster,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acrosterigma-transcendens-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus olivaceus,,Result Product bb84c238-e7bd-42d2-b04f-c90b61b566c5,,,"This Acanthurus olivaceus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name acanthurus-olivaceus3,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acanthurus-olivaceus3,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-olivaceus3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus spongiarum,,Result Product 0ca0ac15-b484-45d4-bf0c-d16edba236c8,,,"This Alpheus spongiarum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 577fae18-d821-493c-a953-69f26f264c15,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,577fae18-d821-493c-a953-69f26f264c15,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/577fae18-d821-493c-a953-69f26f264c15,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Albula oligolepis,,Result Product 6ffcd3a2-9144-4760-9249-7b2518a36a0d,,,"This Albula oligolepis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 111b9f80-1326-4fec-8d59-bc95dae9d821,,,,Measurement,FullLinkEntity,Classification,,111b9f80-1326-4fec-8d59-bc95dae9d821,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/111b9f80-1326-4fec-8d59-bc95dae9d821,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amblyraja taaf,,Result Product 97111610-939c-4788-a155-93b99bfdf757,,,"This Amblyraja taaf Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 70a51b6e-f433-4121-888d-95ff2a31952d,,,,Medium,FullLinkEntity,Classification,,70a51b6e-f433-4121-888d-95ff2a31952d,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/70a51b6e-f433-4121-888d-95ff2a31952d,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Achirus mazatlanus,,Result Product 15a5001c-f644-477d-9885-43fefcba3d5f,,,"This Achirus mazatlanus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 84b9d9ca-79d1-4a10-a38b-4bad76b1f36b,,,,Medium,FullLinkEntity,Classification,,84b9d9ca-79d1-4a10-a38b-4bad76b1f36b,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/84b9d9ca-79d1-4a10-a38b-4bad76b1f36b,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,acreichthys radiatus Aquamaps Native 2050 Raster,,Result Product d9885176-baa7-4d67-b12d-e87eb63c2997,,,"This acreichthys radiatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acreichthys-radiatus-aquamaps-native-2050-raster,,,,Measurement,FullLinkEntity,Classification,,acreichthys-radiatus-aquamaps-native-2050-raster,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acreichthys-radiatus-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthocardia aculeata,,Result Product 5dde35d4-c57e-4f96-a523-f6e3531c6509,,,"This Acanthocardia aculeata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 5dde35d4-c57e-4f96-a523-f6e3531c6509,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,5dde35d4-c57e-4f96-a523-f6e3531c6509,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5dde35d4-c57e-4f96-a523-f6e3531c6509,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthistius ocellatus,,Result Product bbd00ed7-9cf7-48bc-8fb1-81ef3206e7ad,,,"This Acanthistius ocellatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier b3c6f4c4-6bb2-481b-98ee-a63567660319,,,,Medium,FullLinkEntity,Classification,,b3c6f4c4-6bb2-481b-98ee-a63567660319,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/b3c6f4c4-6bb2-481b-98ee-a63567660319,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthurus olivaceus,,Result Product 7962ccf6-574d-4c32-95ae-3a3aea0058f7,,,"This Acanthurus olivaceus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acanthurus-olivaceus2,,,,Measurement,FullLinkEntity,Classification,,acanthurus-olivaceus2,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-olivaceus2,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthephyra acutifrons,,Result Product a45cfe8b-654b-457a-816e-87679d9e12be,,,"This Acanthephyra acutifrons Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier dec36d6a-ea53-44c8-879b-8795ac036008,,,,Measurement,FullLinkEntity,Classification,,dec36d6a-ea53-44c8-879b-8795ac036008,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/dec36d6a-ea53-44c8-879b-8795ac036008,,
