is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_destination_has_name,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acetes americanus Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 1fd7209a-de2d-4fce-a1ba-34e727019962,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This acetes americanus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 1fd7209a-de2d-4fce-a1ba-34e727019962,2017-11-25T08:46:35.791916,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,1fd7209a-de2d-4fce-a1ba-34e727019962,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1fd7209a-de2d-4fce-a1ba-34e727019962,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus gracilipes,1901-01-01T00:0000-01:00,Result Product 17025e77-1a9e-431d-8958-1af7c64d4ea7,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alpheus gracilipes Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alpheus-gracilipes2,2017-11-29T05:53:46.027518,Classification,FullLinkEntity,Product,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,alpheus-gracilipes2,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-gracilipes2,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,anchoviella perfasciata Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 80c61cf4-a48c-4815-9225-8cc676914eb9,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This anchoviella perfasciata Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 32d25abb-b262-4bbe-ad35-b587c87aa2ad,2017-11-30T19:50:22.446513,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,FederatedIdentifier,32d25abb-b262-4bbe-ad35-b587c87aa2ad,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/32d25abb-b262-4bbe-ad35-b587c87aa2ad,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acetes chinensis,1901-01-01T00:0000-01:00,Result Product c8bebbc8-8dad-4aa4-ba17-19f7cc7b24b8,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acetes chinensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier c4ff96e4-8aba-4be8-8a0d-ffe88138b418,2017-11-29T13:45:39.589515,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,c4ff96e4-8aba-4be8-8a0d-ffe88138b418,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c4ff96e4-8aba-4be8-8a0d-ffe88138b418,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alepocephalus antipodianus,1901-01-01T00:0000-01:00,Result Product d43888eb-4c8a-4739-86e1-31abf5ccb063,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alepocephalus antipodianus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alepocephalus-antipodianus2,2017-11-25T08:12:38.273817,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,FederatedIdentifier,alepocephalus-antipodianus2,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/alepocephalus-antipodianus2,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,A 3x3 degree grid for the European Marine Waters,1901-01-01T00:0000-01:00,Result Product 2ca8d60a-cd86-48a9-9656-48e5f8b0ba1a,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"A 3x3 degree grid was created for the spatial extent of the European Register of Marine Species (ERMS). 
The marine area within the scope of the ERMS includes the continental shelf seas of Europe as well as the Mediterranean shelf, Baltic Seas and deep-sea areas (26°N -> 90°N and 45°W -> 70°E).",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 2ca8d60a-cd86-48a9-9656-48e5f8b0ba1a,2017-11-25T04:58:55.930428,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,FederatedIdentifier,2ca8d60a-cd86-48a9-9656-48e5f8b0ba1a,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2ca8d60a-cd86-48a9-9656-48e5f8b0ba1a,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla anguilla,1901-01-01T00:0000-01:00,Result Product 50e5e847-22f7-4ad3-b7bb-97502da62f55,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anguilla anguilla Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater native dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name anguilla-anguilla7,2017-11-25T02:56:27.387018,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,anguilla-anguilla7,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-anguilla7,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acrocephalus schoenobaenus,1901-01-01T00:0000-01:00,Result Product ba86fcea-2878-472f-8c31-987f46c24663,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acrocephalus schoenobaenus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater native dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acrocephalus-schoenobaenus,2017-11-29T18:22:41.779847,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,string,acrocephalus-schoenobaenus,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/acrocephalus-schoenobaenus,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anisotremus scapularis,1901-01-01T00:0000-01:00,Result Product 3a59e990-d75e-4c36-b7d3-0c100e5e11cd,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anisotremus scapularis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 3a59e990-d75e-4c36-b7d3-0c100e5e11cd,2017-12-25T06:27:31.309858,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,string,3a59e990-d75e-4c36-b7d3-0c100e5e11cd,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/3a59e990-d75e-4c36-b7d3-0c100e5e11cd,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alectis ciliaris,1901-01-01T00:0000-01:00,Result Product 560f6ed6-59e8-424f-976d-733e4091b1b9,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alectis ciliaris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 560f6ed6-59e8-424f-976d-733e4091b1b9,2017-11-30T19:11:39.453489,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,FederatedIdentifier,560f6ed6-59e8-424f-976d-733e4091b1b9,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/560f6ed6-59e8-424f-976d-733e4091b1b9,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthurus maculiceps,1901-01-01T00:0000-01:00,Result Product a213b8ed-09e0-4922-80d8-8eda8f20db63,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acanthurus maculiceps Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier a213b8ed-09e0-4922-80d8-8eda8f20db63,2017-11-24T12:01:36.772893,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,FederatedIdentifier,a213b8ed-09e0-4922-80d8-8eda8f20db63,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a213b8ed-09e0-4922-80d8-8eda8f20db63,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amphiprion allardi Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product f904cf0b-8475-490c-8a1a-2663e8bb38e3,2099-12-31T23:59:59-01:00,,"This amphiprion allardi Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name amphiprion-allardi-aquamaps-native-2050-raster,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,amphiprion-allardi-aquamaps-native-2050-raster,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amphiprion-allardi-aquamaps-native-2050-raster,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,anchoa lucida Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product c446533e-a002-40d8-a6fd-a51aced24fce,2099-12-31T23:59:59-01:00,,"This anchoa lucida Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name anchoa-lucida-aquamaps-native-2050-raster,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,FederatedIdentifier,anchoa-lucida-aquamaps-native-2050-raster,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-lucida-aquamaps-native-2050-raster,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amphiprion Nigripes Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product e406da22-0d8c-43c4-8810-746efe69d07f,2099-12-31T23:59:59-01:00,,"This Amphiprion Nigripes Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 948e8863-558b-4c49-8a9f-4a68e73fba7b,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,948e8863-558b-4c49-8a9f-4a68e73fba7b,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/948e8863-558b-4c49-8a9f-4a68e73fba7b,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,acanthochitona fascicularis Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 0d9e5800-588a-4d1b-b388-db5d816385af,2099-12-31T23:59:59-01:00,,"This acanthochitona fascicularis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 0d9e5800-588a-4d1b-b388-db5d816385af,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,0d9e5800-588a-4d1b-b388-db5d816385af,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0d9e5800-588a-4d1b-b388-db5d816385af,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Americhelidium americanum,1901-01-01T00:0000-01:00,Result Product e9ff10b7-88d1-4ffa-b71a-0fee31efbce3,2099-12-31T23:59:59-01:00,,"This Americhelidium americanum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name americhelidium-americanum3,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,americhelidium-americanum3,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/americhelidium-americanum3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amphiprion clarkii,1901-01-01T00:0000-01:00,Result Product 4f246e51-1e63-4bd6-b3f9-5b10d6204abd,2099-12-31T23:59:59-01:00,,"This Amphiprion clarkii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 07fc5878-26d7-472f-bce6-7e7fefdc915f,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,07fc5878-26d7-472f-bce6-7e7fefdc915f,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/07fc5878-26d7-472f-bce6-7e7fefdc915f,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,amblygobius phalaena Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 0af592f5-0fa0-4d34-a95d-dbc0075b78d6,2099-12-31T23:59:59-01:00,,"This amblygobius phalaena Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amblygobius-phalaena-aquamaps-native-2050-raster,,,,Product,FullLinkEntity,Classification,,amblygobius-phalaena-aquamaps-native-2050-raster,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblygobius-phalaena-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acrocephalus Schoenobaenus Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product d90d7be9-d6da-4476-8ddf-d954b44bb481,2099-12-31T23:59:59-01:00,,"This Acrocephalus Schoenobaenus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acrocephalus-schoenobaenus-aquamaps-native-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acrocephalus-schoenobaenus-aquamaps-native-raster,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acrocephalus-schoenobaenus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alionematichthys riukiuensis,1901-01-01T00:0000-01:00,Result Product f8b51291-a5ce-4179-a716-3ea2e51df812,2099-12-31T23:59:59-01:00,,"This Alionematichthys riukiuensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name alionematichthys-riukiuensis,,,,Measurement,FullLinkEntity,Classification,,alionematichthys-riukiuensis,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alionematichthys-riukiuensis,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Actinopyga miliaris,,Result Product d8d54e70-64dd-4778-a3d0-6701e786c9b4,,,"This Actinopyga miliaris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name actinopyga-miliaris1,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,actinopyga-miliaris1,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/actinopyga-miliaris1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ampelisca abdita,,Result Product 7ca39183-fb1e-4917-96d0-48ea6bd95819,,,"This Ampelisca abdita Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier fada8d89-2b85-46f5-9e58-ec6a497e9703,,,,Measurement,FullLinkEntity,Classification,,fada8d89-2b85-46f5-9e58-ec6a497e9703,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/fada8d89-2b85-46f5-9e58-ec6a497e9703,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anchoa exigua,,Result Product a18cbf1f-0c1d-4c12-9d68-466516da458a,,,"This Anchoa exigua Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier a18cbf1f-0c1d-4c12-9d68-466516da458a,,,,Measurement,FullLinkEntity,Classification,,a18cbf1f-0c1d-4c12-9d68-466516da458a,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a18cbf1f-0c1d-4c12-9d68-466516da458a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alosa alosa,,Result Product 83e927c2-fc94-4ab9-a93a-efc0a6ca4a97,,,"This Alosa alosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 83e927c2-fc94-4ab9-a93a-efc0a6ca4a97,,,,Measurement,FullLinkEntity,Classification,,83e927c2-fc94-4ab9-a93a-efc0a6ca4a97,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/83e927c2-fc94-4ab9-a93a-efc0a6ca4a97,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,anodontostoma thailandiae Aquamaps Native 2050 Raster,,Result Product d8a787e3-8254-40f7-b203-81462ea80f83,,,"This anodontostoma thailandiae Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier d8a787e3-8254-40f7-b203-81462ea80f83,,,,Measurement,FullLinkEntity,Classification,,d8a787e3-8254-40f7-b203-81462ea80f83,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/d8a787e3-8254-40f7-b203-81462ea80f83,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthostracion Polygonius Aquamaps Native Raster,,Result Product 63005d7d-b1a6-4c04-8843-e5d3d90a8232,,,"This Acanthostracion Polygonius Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 47fcf6a2-3a31-4402-81a3-2ea418eba851,,,,Measurement,FullLinkEntity,Classification,,47fcf6a2-3a31-4402-81a3-2ea418eba851,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/47fcf6a2-3a31-4402-81a3-2ea418eba851,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amphiprion ocellaris,,Result Product 28545969-b09e-499b-a7b4-41770f5f9b66,,,"This Amphiprion ocellaris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier ba2199b3-7d41-41d8-9291-58d7d18dec33,,,,Measurement,FullLinkEntity,Classification,,ba2199b3-7d41-41d8-9291-58d7d18dec33,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ba2199b3-7d41-41d8-9291-58d7d18dec33,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acentrogobius audax,,Result Product 602d4fa9-5ffd-44ad-8e48-935819ddea5c,,,"This Acentrogobius audax Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name acentrogobius-audax3,,,,Measurement,FullLinkEntity,Classification,,acentrogobius-audax3,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acentrogobius-audax3,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acesta rathbuni,,Result Product 1ffa12f7-a07d-4b4a-a5c6-46f65a7f1dd3,,,"This Acesta rathbuni Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier a6a1c068-4b4f-4dc1-a1a3-f33fc9212794,,,,Measurement,FullLinkEntity,Classification,,a6a1c068-4b4f-4dc1-a1a3-f33fc9212794,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/a6a1c068-4b4f-4dc1-a1a3-f33fc9212794,,
