is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_destination_has_name,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anarhichas Denticulatus Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 900409db-f74c-4abb-8a48-387b48cc924f,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anarhichas Denticulatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name anarhichas-denticulatus-aquamaps-native-raster,2017-12-23T18:29:00.705817,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,string,anarhichas-denticulatus-aquamaps-native-raster,PersonName,"iMarine Consortium,iMarine.eu",Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anarhichas-denticulatus-aquamaps-native-raster,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alticus monochrus,1901-01-01T00:0000-01:00,Result Product cf3922e2-5e94-48af-b90a-a9991eaaacf2,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alticus monochrus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alticus-monochrus3,2017-11-25T03:16:26.378589,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,string,alticus-monochrus3,PersonName,"iMarine Consortium,iMarine.eu",Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/alticus-monochrus3,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora hyacinthus,1901-01-01T00:0000-01:00,Result Product 14375996-696f-473e-a84d-72e172c32233,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acropora hyacinthus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acropora-hyacinthus1,2017-12-01T01:45:18.097449,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acropora-hyacinthus1,ElectronicAddress,"iMarine Consortium,iMarine.eu",Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/acropora-hyacinthus1,,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aethaloperca rogaa,1901-01-01T00:0000-01:00,Result Product f56d57bf-e43c-4c7d-925a-c7fa4936a12c,2099-12-31T23:59:59-01:00,,"This Aethaloperca rogaa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name aethaloperca-rogaa,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,aethaloperca-rogaa,ElectronicAddress,bb,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/aethaloperca-rogaa,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ablabys taenianotus,1901-01-01T00:0000-01:00,Result Product b6ef80aa-36a2-465e-b182-e352bb15fe9c,2099-12-31T23:59:59-01:00,,"This Ablabys taenianotus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 1b8a588a-38cf-47eb-937c-5db446520e65,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,1b8a588a-38cf-47eb-937c-5db446520e65,ElectronicAddress,"iMarine Consortium,iMarine.eu",Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/1b8a588a-38cf-47eb-937c-5db446520e65,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acentrogobius cyanomos,1901-01-01T00:0000-01:00,Result Product 7512cd86-5c34-43f6-9e25-5b7488830a2f,2099-12-31T23:59:59-01:00,,"This Acentrogobius cyanomos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 48ee9294-d144-4d19-a066-e9c2f92c740d,,,FullLinkEntity,Medium,FullLinkEntity,Classification,,48ee9294-d144-4d19-a066-e9c2f92c740d,PersonName,"iMarine Consortium,iMarine.eu",Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/48ee9294-d144-4d19-a066-e9c2f92c740d,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris diagonalis,1901-01-01T00:0000-01:00,Result Product 4000cae1-fa35-49bb-86fc-ac953f6c9538,2099-12-31T23:59:59-01:00,,"This Amblyeleotris diagonalis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 4b30e5c7-c20c-49d8-a0ab-cba2d590bbbd,,,FullLinkEntity,Medium,FullLinkEntity,Classification,,4b30e5c7-c20c-49d8-a0ab-cba2d590bbbd,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4b30e5c7-c20c-49d8-a0ab-cba2d590bbbd,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Annachlamys flabellata,1901-01-01T00:0000-01:00,Result Product 6302f73e-decd-413a-b43d-51b82086fb8a,2099-12-31T23:59:59-01:00,,"This Annachlamys flabellata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 5e0b9eb5-2528-4ae1-ac43-c2f3179c9280,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,5e0b9eb5-2528-4ae1-ac43-c2f3179c9280,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5e0b9eb5-2528-4ae1-ac43-c2f3179c9280,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amoya gracilis,1901-01-01T00:0000-01:00,Result Product dae8adeb-1b44-409e-b504-a1f30e79e3b7,2099-12-31T23:59:59-01:00,,"This Amoya gracilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier effa9d96-a51f-4977-b59a-a90ac94c4bd8,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,effa9d96-a51f-4977-b59a-a90ac94c4bd8,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/effa9d96-a51f-4977-b59a-a90ac94c4bd8,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,aetomylaeus maculatus Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 4e919515-6b84-4765-bbd1-78ff30c0f7c0,2099-12-31T23:59:59-01:00,,"This aetomylaeus maculatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name aetomylaeus-maculatus-aquamaps-native-2050-raster,,,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,,aetomylaeus-maculatus-aquamaps-native-2050-raster,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/aetomylaeus-maculatus-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthaluteres vittiger,1901-01-01T00:0000-01:00,Result Product 03eb673e-bd9a-49df-b796-ca8f9156a2b9,2099-12-31T23:59:59-01:00,,"This Acanthaluteres vittiger Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 03eb673e-bd9a-49df-b796-ca8f9156a2b9,,,FullLinkEntity,Medium,FullLinkEntity,Classification,,03eb673e-bd9a-49df-b796-ca8f9156a2b9,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/03eb673e-bd9a-49df-b796-ca8f9156a2b9,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepocephalus rostratus,1901-01-01T00:0000-01:00,Result Product 7cf73edc-6214-41d7-aaa3-d942141ca9d9,2099-12-31T23:59:59-01:00,,"This Alepocephalus rostratus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alepocephalus-rostratus1,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,alepocephalus-rostratus1,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/alepocephalus-rostratus1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,47.1.3 Cunene Division of FAO Major Area 47,1901-01-01T00:0000-01:00,Result Product 61e6b5b2-de1f-45da-93e6-d79728c252a0,2099-12-31T23:59:59-01:00,,The FAO major fishing areas for statistical purpose are defined by the CWP handbook of fishery statistical standards available at http://www.fao.org/fishery/cwp/handbook/h/en,1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier ef9bbc8e-976f-4a0b-a654-f528dfa5ce22,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,ef9bbc8e-976f-4a0b-a654-f528dfa5ce22,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ef9bbc8e-976f-4a0b-a654-f528dfa5ce22,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acentrogobius suluensis,1901-01-01T00:0000-01:00,Result Product bc881b6c-ca5e-4a3a-9cf2-df7df97f529f,2099-12-31T23:59:59-01:00,,"This Acentrogobius suluensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acentrogobius-suluensis,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,acentrogobius-suluensis,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acentrogobius-suluensis,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anguilla bengalensis bengalensis,,Result Product 4dc95297-5bb7-41fd-960a-bff384aed9c4,,,"This Anguilla bengalensis bengalensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 4dc95297-5bb7-41fd-960a-bff384aed9c4,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,4dc95297-5bb7-41fd-960a-bff384aed9c4,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/4dc95297-5bb7-41fd-960a-bff384aed9c4,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepisaurus Ferox Aquamaps Native Raster,,Result Product d7cb202b-128e-4883-9bcb-2f8c70c29c9c,,,"This Alepisaurus Ferox Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alepisaurus-ferox-aquamaps-native-raster,,,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,,alepisaurus-ferox-aquamaps-native-raster,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/alepisaurus-ferox-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abalistes stellatus,,Result Product 6c58344b-e09d-40a8-aae5-c095517ba046,,,"This Abalistes stellatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 6c58344b-e09d-40a8-aae5-c095517ba046,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,6c58344b-e09d-40a8-aae5-c095517ba046,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/6c58344b-e09d-40a8-aae5-c095517ba046,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris ogasawarensis,,Result Product 6a142823-8c8b-459f-bd7b-2f4cdb976176,,,"This Amblyeleotris ogasawarensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 6a142823-8c8b-459f-bd7b-2f4cdb976176,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,6a142823-8c8b-459f-bd7b-2f4cdb976176,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/6a142823-8c8b-459f-bd7b-2f4cdb976176,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus nigricans,,Result Product 828c9fac-c1b3-4af8-8a16-6802016963f4,,,"This Acanthurus nigricans Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acanthurus-nigricans1,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acanthurus-nigricans1,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-nigricans1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abudefduf sordidus,,Result Product 4c382da9-cc0f-4123-b255-515b640a1074,,,"This Abudefduf sordidus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name abudefduf-sordidus1,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,abudefduf-sordidus1,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-sordidus1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alpheus eulimene,,Result Product 5b29a2f3-080c-44d3-9704-b7d01996e683,,,"This Alpheus eulimene Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier a82c31c3-56ac-43e1-af57-438a900ebe8e,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,a82c31c3-56ac-43e1-af57-438a900ebe8e,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/a82c31c3-56ac-43e1-af57-438a900ebe8e,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alectis indicus,,Result Product 22fcb4b3-a9cd-4ae2-9f00-64d50ea097bb,,,"This Alectis indicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alectis-indicus2,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,alectis-indicus2,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/alectis-indicus2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Adventor elongatus,,Result Product 40fd4b3a-fe23-4743-9c12-bc507f7006b9,,,"This Adventor elongatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name adventor-elongatus,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,adventor-elongatus,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/adventor-elongatus,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris fasciata,,Result Product aabd982e-5d0d-4f52-bf35-0e928045963a,,,"This Amblyeleotris fasciata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name amblyeleotris-fasciata3,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,amblyeleotris-fasciata3,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyeleotris-fasciata3,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amphiprion nigripes,,Result Product 15f94925-fbb9-4980-b112-9076c8b6e432,,,"This Amphiprion nigripes Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 15f94925-fbb9-4980-b112-9076c8b6e432,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,15f94925-fbb9-4980-b112-9076c8b6e432,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/15f94925-fbb9-4980-b112-9076c8b6e432,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus compressus,,Result Product 896ad5bb-4c7a-4cc2-9213-7e5f5b94fe37,,,"This Alpheus compressus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name alpheus-compressus2,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,alpheus-compressus2,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-compressus2,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,aetapcus maculatus Aquamaps Native 2050 Raster,,Result Product ad2646fc-5612-45eb-a60b-a3ca97c8e551,,,"This aetapcus maculatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier ad2646fc-5612-45eb-a60b-a3ca97c8e551,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,ad2646fc-5612-45eb-a60b-a3ca97c8e551,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/ad2646fc-5612-45eb-a60b-a3ca97c8e551,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthocybium solandri,,Result Product 5bc64010-7823-4e16-b80e-f0f8d95926f0,,,"This Acanthocybium solandri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name acanthocybium-solandri,,,,Medium,FullLinkEntity,Classification,,acanthocybium-solandri,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthocybium-solandri,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,acanthurus nubilus Aquamaps Native 2050 Raster,,Result Product cb2e962d-5b40-4d63-8c85-e6550fdc7609,,,"This acanthurus nubilus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier cb2e962d-5b40-4d63-8c85-e6550fdc7609,,,,Measurement,FullLinkEntity,Classification,,cb2e962d-5b40-4d63-8c85-e6550fdc7609,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/cb2e962d-5b40-4d63-8c85-e6550fdc7609,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ampelisca Brevicornis Aquamaps Native Raster,,Result Product 94905ec5-34f0-4f7a-a6f2-eba82676e8a9,,,"This Ampelisca Brevicornis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier c57fae32-effa-47d3-84a5-58733c0df3c0,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,c57fae32-effa-47d3-84a5-58733c0df3c0,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c57fae32-effa-47d3-84a5-58733c0df3c0,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aluterus Heudelotii Aquamaps Native Raster,,Result Product 15fd7eb6-b58b-4e78-9ae2-398edebc1e14,,,"This Aluterus Heudelotii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name aluterus-heudelotii-aquamaps-native-raster,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,aluterus-heudelotii-aquamaps-native-raster,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/aluterus-heudelotii-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblygobius sphynx,,Result Product 3ae327fa-29e4-4db2-ae61-9336742adc2b,,,"This Amblygobius sphynx Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier dcbeb943-7071-41a5-83b7-8f4c65254f4c,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,dcbeb943-7071-41a5-83b7-8f4c65254f4c,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/dcbeb943-7071-41a5-83b7-8f4c65254f4c,,
