is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_source_has_identifier_type,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_endDate,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Zu elongatus,1901-01-01T00:0000-01:00,Result Product 2c8729fb-e6f2-44e1-ac40-4bac0a7772ce,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Zu elongatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 2c8729fb-e6f2-44e1-ac40-4bac0a7772ce,2017-11-24T20:39:41.651456,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,2c8729fb-e6f2-44e1-ac40-4bac0a7772ce,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2c8729fb-e6f2-44e1-ac40-4bac0a7772ce,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthastrea Hemprichii Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 833b76b7-a02c-417f-ba1f-817801d12ae4,string,2099-12-31T23:59:59-01:00,"This Acanthastrea Hemprichii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier b9b8ab4d-20ae-4e91-98be-f135e3b1097e,2017-11-24T23:39:32.093800,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,b9b8ab4d-20ae-4e91-98be-f135e3b1097e,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/b9b8ab4d-20ae-4e91-98be-f135e3b1097e,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus macroskeles,1901-01-01T00:0000-01:00,Result Product 9d95459e-939e-4887-badf-ae91fb2dbc98,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Alpheus macroskeles Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alpheus-macroskeles3,2017-11-25T09:59:22.492828,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,alpheus-macroskeles3,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-macroskeles3,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa Cubana Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product bbbd8298-ae5b-4369-ac2b-8412eda7ca24,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Anchoa Cubana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 46ae11b7-1450-400b-8ea5-301c0e4f05b4,2017-12-16T03:53:43.264176,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,46ae11b7-1450-400b-8ea5-301c0e4f05b4,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/46ae11b7-1450-400b-8ea5-301c0e4f05b4,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,achirus lineatus Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product ec7c754d-40b5-478e-a14d-14f4a8333624,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This achirus lineatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 341af49c-1603-471e-8b7a-718783aee467,2017-12-23T22:52:05.648992,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,341af49c-1603-471e-8b7a-718783aee467,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/341af49c-1603-471e-8b7a-718783aee467,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,akarotaxis nudiceps Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product b03b8833-7bb0-4fff-b8c2-aba9a7932e45,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This akarotaxis nudiceps Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier b03b8833-7bb0-4fff-b8c2-aba9a7932e45,2017-11-24T14:27:49.549050,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,b03b8833-7bb0-4fff-b8c2-aba9a7932e45,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b03b8833-7bb0-4fff-b8c2-aba9a7932e45,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ampelisca vadorum,1901-01-01T00:0000-01:00,Result Product a65b1ac2-8531-4fe9-9a75-8988d426a883,string,2099-12-31T23:59:59-01:00,"This Ampelisca vadorum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 8c1e9df3-bc4b-4d50-befb-46552e04f878,2017-12-01T02:04:49.010124,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,8c1e9df3-bc4b-4d50-befb-46552e04f878,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/8c1e9df3-bc4b-4d50-befb-46552e04f878,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus coeruleus,1901-01-01T00:0000-01:00,Result Product 19450ef8-4f37-4a1f-8e0a-653c9580ffc3,string,2099-12-31T23:59:59-01:00,"This Acanthurus coeruleus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 19450ef8-4f37-4a1f-8e0a-653c9580ffc3,2017-12-24T03:56:48.974594,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,19450ef8-4f37-4a1f-8e0a-653c9580ffc3,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/19450ef8-4f37-4a1f-8e0a-653c9580ffc3,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amphiprion latezonatus,1901-01-01T00:0000-01:00,Result Product 3bb7fa9a-ec77-49c7-92e1-f2276fa403ac,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Amphiprion latezonatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name amphiprion-latezonatus,2017-11-24T12:37:31.787561,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,amphiprion-latezonatus,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/amphiprion-latezonatus,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acentrogobius janthinopterus,1901-01-01T00:0000-01:00,Result Product 68b9240d-867e-40d5-bec0-bde9e5316b2a,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Acentrogobius janthinopterus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acentrogobius-janthinopterus1,2017-11-24T22:07:57.300729,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,acentrogobius-janthinopterus1,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/acentrogobius-janthinopterus1,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Agaricia humilis,1901-01-01T00:0000-01:00,Result Product f9064caa-c17a-4331-9a0f-21bff3046ba9,string,2099-12-31T23:59:59-01:00,"This Agaricia humilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name agaricia-humilis1,2017-11-24T15:04:44.153916,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,agaricia-humilis1,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/agaricia-humilis1,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthocardia aculeata,1901-01-01T00:0000-01:00,Result Product 6f9790e6-d009-4af7-849a-ab67e41dd9e2,string,2099-12-31T23:59:59-01:00,"This Acanthocardia aculeata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 122a0272-da81-4020-8eb7-fbf3cd68465e,2017-11-25T03:40:33.818142,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,122a0272-da81-4020-8eb7-fbf3cd68465e,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/122a0272-da81-4020-8eb7-fbf3cd68465e,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anacanthobatis marmoratus,1901-01-01T00:0000-01:00,Result Product 7ea637ba-f843-4d2d-8dcc-4e4098486466,string,2099-12-31T23:59:59-01:00,"This Anacanthobatis marmoratus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name anacanthobatis-marmoratus,2017-12-02T22:08:58.184174,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,anacanthobatis-marmoratus,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anacanthobatis-marmoratus,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Altolamprologus calvus,1901-01-01T00:0000-01:00,Result Product fe633636-09ce-4827-8fb2-a3949140cb0f,string,,"This Altolamprologus calvus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater suitable dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier d59b130a-e759-400d-8400-b9bbe64a88eb,,,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,d59b130a-e759-400d-8400-b9bbe64a88eb,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d59b130a-e759-400d-8400-b9bbe64a88eb,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Albula glossodonta,1901-01-01T00:0000-01:00,Result Product c40b34ef-8df8-45d5-940c-f8d396869a3c,,,"This Albula glossodonta Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name albula-glossodonta,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,albula-glossodonta,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/albula-glossodonta,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepocephalus triangularis,1901-01-01T00:0000-01:00,Result Product 3e34456b-3e8b-4461-981b-8aa07e7deff3,,,"This Alepocephalus triangularis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier a3ea8291-68b2-4615-bb16-1b89ebd167d8,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,a3ea8291-68b2-4615-bb16-1b89ebd167d8,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/a3ea8291-68b2-4615-bb16-1b89ebd167d8,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora florida,,Result Product 30349f8b-0f91-460f-b69e-00f64a67134c,,,"This Acropora florida Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier f36c4f0e-d1bb-4a9e-8b46-f543e4438ac8,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,f36c4f0e-d1bb-4a9e-8b46-f543e4438ac8,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f36c4f0e-d1bb-4a9e-8b46-f543e4438ac8,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Agrostichthys Parkeri Aquamaps Native Raster,,Result Product b8a6b82f-f969-4e14-bdb5-233bee8e35ee,,,"This Agrostichthys Parkeri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier ba7ffaa1-cd07-478e-86c3-679fc3c28943,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,ba7ffaa1-cd07-478e-86c3-679fc3c28943,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ba7ffaa1-cd07-478e-86c3-679fc3c28943,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anampses femininus,,Result Product 2f4b4ea6-aa06-42e7-9a24-db76fd688b28,,,"This Anampses femininus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 2f4b4ea6-aa06-42e7-9a24-db76fd688b28,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,2f4b4ea6-aa06-42e7-9a24-db76fd688b28,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2f4b4ea6-aa06-42e7-9a24-db76fd688b28,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allenbatrachus reticulatus,,Result Product c7c391a6-a5c1-451c-baa4-949f52b4d12c,,,"This Allenbatrachus reticulatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 9368da6b-b81d-4b72-b38e-27cb9091c0c1,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,9368da6b-b81d-4b72-b38e-27cb9091c0c1,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/9368da6b-b81d-4b72-b38e-27cb9091c0c1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthostracion notacanthus,,Result Product 95147e44-807a-4832-a21f-43ecee30eb5e,,,"This Acanthostracion notacanthus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 95147e44-807a-4832-a21f-43ecee30eb5e,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,95147e44-807a-4832-a21f-43ecee30eb5e,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/95147e44-807a-4832-a21f-43ecee30eb5e,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyraja georgiana,,Result Product 70569003-0ebb-495d-b8ad-878f7524e3b3,,,"This Amblyraja georgiana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 70569003-0ebb-495d-b8ad-878f7524e3b3,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,70569003-0ebb-495d-b8ad-878f7524e3b3,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/70569003-0ebb-495d-b8ad-878f7524e3b3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphiprion percula,,Result Product f1742d5e-825d-4b25-85cd-75d03e706bd7,,,"This Amphiprion percula Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier f1742d5e-825d-4b25-85cd-75d03e706bd7,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,f1742d5e-825d-4b25-85cd-75d03e706bd7,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f1742d5e-825d-4b25-85cd-75d03e706bd7,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acrocephalus Melanopogon Aquamaps Native Raster,,Result Product 252425aa-8c4d-472c-8c60-eaea6c3403bf,,,"This Acrocephalus Melanopogon Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acrocephalus-melanopogon-aquamaps-native-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acrocephalus-melanopogon-aquamaps-native-raster,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acrocephalus-melanopogon-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amniataba caudavittata Aquamaps Native 2050 Raster,,Result Product cd13a1e3-7ea1-407d-88cf-7b86bf93a627,,,"This amniataba caudavittata Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier bdef2a5c-3629-495a-b051-46a90775c9d5,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,bdef2a5c-3629-495a-b051-46a90775c9d5,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/bdef2a5c-3629-495a-b051-46a90775c9d5,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchoa colonensis,,Result Product f55c7e14-8e6f-4622-bce8-5c648f04221e,,,"This Anchoa colonensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 7509a022-5697-4179-ab68-8273cbb33d89,,,,Measurement,FullLinkEntity,Classification,,7509a022-5697-4179-ab68-8273cbb33d89,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7509a022-5697-4179-ab68-8273cbb33d89,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Allenbatrachus grunniens,,Result Product 2b309553-12f5-4c17-a9bf-dc2180fd7101,,,"This Allenbatrachus grunniens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 2b309553-12f5-4c17-a9bf-dc2180fd7101,,,,Medium,FullLinkEntity,Classification,,2b309553-12f5-4c17-a9bf-dc2180fd7101,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2b309553-12f5-4c17-a9bf-dc2180fd7101,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus bahianus,,Result Product c259da60-9e25-4d72-ade7-1acdf08caa9f,,,"This Acanthurus bahianus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name acanthurus-bahianus3,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acanthurus-bahianus3,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-bahianus3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus Paracrinitus Aquamaps Native Raster,,Result Product 87dc4e25-626c-48f0-a936-af1f6da0deaa,,,"This Alpheus Paracrinitus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 87dc4e25-626c-48f0-a936-af1f6da0deaa,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,87dc4e25-626c-48f0-a936-af1f6da0deaa,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/87dc4e25-626c-48f0-a936-af1f6da0deaa,,
