is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_source_has_identifier_type,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_endDate,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acentronura dendritica,1901-01-01T00:0000-01:00,Result Product 0dc450ff-9f6c-4768-9d34-2632ab7627b3,string,2099-12-31T23:59:59-01:00,"This Acentronura dendritica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 0dc450ff-9f6c-4768-9d34-2632ab7627b3,2017-12-10T06:58:05.634606,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,0dc450ff-9f6c-4768-9d34-2632ab7627b3,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0dc450ff-9f6c-4768-9d34-2632ab7627b3,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amblygaster clupeoides Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product d2bb6947-7dec-4779-8f2a-a566da31ef24,string,2099-12-31T23:59:59-01:00,"This amblygaster clupeoides Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier d2bb6947-7dec-4779-8f2a-a566da31ef24,2017-11-25T08:10:37.601722,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,d2bb6947-7dec-4779-8f2a-a566da31ef24,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/d2bb6947-7dec-4779-8f2a-a566da31ef24,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphiprion Polymnus Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product cb9d5a86-4da4-4c5b-95f3-f53ce8f9c665,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Amphiprion Polymnus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name amphiprion-polymnus-aquamaps-native-raster,2017-11-25T08:13:01.309834,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,amphiprion-polymnus-aquamaps-native-raster,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amphiprion-polymnus-aquamaps-native-raster,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anchoa lucida,1901-01-01T00:0000-01:00,Result Product 725cb2e1-49d1-4d70-9eaa-f4350182c879,string,2099-12-31T23:59:59-01:00,"This Anchoa lucida Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 725cb2e1-49d1-4d70-9eaa-f4350182c879,2017-11-24T23:00:53.544983,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,725cb2e1-49d1-4d70-9eaa-f4350182c879,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/725cb2e1-49d1-4d70-9eaa-f4350182c879,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anisarchus medius,1901-01-01T00:0000-01:00,Result Product 5579a513-50a0-4aad-a37d-39d859b57754,string,2099-12-31T23:59:59-01:00,"This Anisarchus medius Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier c1706d76-819e-41f6-a4e4-a1b155712dce,2017-11-29T07:48:33.709737,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,c1706d76-819e-41f6-a4e4-a1b155712dce,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c1706d76-819e-41f6-a4e4-a1b155712dce,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abudefduf luridus,1901-01-01T00:0000-01:00,Result Product f99e7cdc-979e-4132-b7fc-a700ddee5693,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Abudefduf luridus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 92742b7f-73a8-4551-9bda-f1f77acd578f,2017-11-26T13:12:55.218467,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,92742b7f-73a8-4551-9bda-f1f77acd578f,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/92742b7f-73a8-4551-9bda-f1f77acd578f,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblygobius Sphynx Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product d49819cc-da36-45fa-84d9-18ca848a5b0c,string,2099-12-31T23:59:59-01:00,"This Amblygobius Sphynx Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 47df1202-d6be-47bb-b272-9b9b0b0d68bc,2017-11-29T10:10:22.082632,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,47df1202-d6be-47bb-b272-9b9b0b0d68bc,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/47df1202-d6be-47bb-b272-9b9b0b0d68bc,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus edamensis,1901-01-01T00:0000-01:00,Result Product b6b455b7-5191-4441-bd7b-209b8a0736c0,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Alpheus edamensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier b6b455b7-5191-4441-bd7b-209b8a0736c0,2017-11-26T01:10:07.678104,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,b6b455b7-5191-4441-bd7b-209b8a0736c0,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b6b455b7-5191-4441-bd7b-209b8a0736c0,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amphiprion melanopus,1901-01-01T00:0000-01:00,Result Product 4a0432d6-e5af-4b19-83ce-aacc30356281,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Amphiprion melanopus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier ca3a1336-1d87-42f0-8d35-f50b26d0fb8a,2017-11-30T10:31:03.268107,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,ca3a1336-1d87-42f0-8d35-f50b26d0fb8a,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ca3a1336-1d87-42f0-8d35-f50b26d0fb8a,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris fasciata,1901-01-01T00:0000-01:00,Result Product 65b397fe-8b9f-4e8f-aea3-8b6f4caa31d7,string,2099-12-31T23:59:59-01:00,"This Amblyeleotris fasciata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 65b397fe-8b9f-4e8f-aea3-8b6f4caa31d7,2017-11-30T22:13:28.370025,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,65b397fe-8b9f-4e8f-aea3-8b6f4caa31d7,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/65b397fe-8b9f-4e8f-aea3-8b6f4caa31d7,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acipenser Medirostris Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product a1317eb9-5fe4-4188-b7f0-3775e66cb25a,string,2099-12-31T23:59:59-01:00,"This Acipenser Medirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acipenser-medirostris-aquamaps-native-raster,2017-11-25T05:12:35.654120,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,acipenser-medirostris-aquamaps-native-raster,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acipenser-medirostris-aquamaps-native-raster,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aipysurus eydouxii,1901-01-01T00:0000-01:00,Result Product b2fe6c9d-434a-4035-825f-2d835fec85ec,string,2099-12-31T23:59:59-01:00,"This Aipysurus eydouxii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier d63037bc-93a9-4838-b80c-dc2441c70707,2017-11-25T18:54:15.053977,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,d63037bc-93a9-4838-b80c-dc2441c70707,ElectronicAddress,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d63037bc-93a9-4838-b80c-dc2441c70707,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anguilla anguilla,1901-01-01T00:0000-01:00,Result Product 83fa7b87-dae8-4398-a9e7-c217a208af60,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Anguilla anguilla Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 83fa7b87-dae8-4398-a9e7-c217a208af60,2017-11-25T12:06:37.403443,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,2099-12-31T23:59:59-01:00,83fa7b87-dae8-4398-a9e7-c217a208af60,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/83fa7b87-dae8-4398-a9e7-c217a208af60,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alosa fallax,1901-01-01T00:0000-01:00,Result Product b5721011-b642-440d-8ab4-e3ef1b9e9f3d,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Alosa fallax Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier b5721011-b642-440d-8ab4-e3ef1b9e9f3d,2017-11-29T20:39:01.731041,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,b5721011-b642-440d-8ab4-e3ef1b9e9f3d,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b5721011-b642-440d-8ab4-e3ef1b9e9f3d,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthistius brasilianus,1901-01-01T00:0000-01:00,Result Product 866ab00c-99f6-43cd-965f-b2f4997d315d,FederatedIdentifier,2099-12-31T23:59:59-01:00,"This Acanthistius brasilianus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acanthistius-brasilianus1,2017-11-25T09:55:38.956172,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,2099-12-31T23:59:59-01:00,acanthistius-brasilianus1,PersonName,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthistius-brasilianus1,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abudefduf Taurus Aquamaps Native Raster,,Result Product f080992b-05e3-4672-8b76-2f5256316fc7,,,"This Abudefduf Taurus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier f080992b-05e3-4672-8b76-2f5256316fc7,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,f080992b-05e3-4672-8b76-2f5256316fc7,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f080992b-05e3-4672-8b76-2f5256316fc7,,
2017-11-24T23:27:55.013100,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa panamensis,,Result Product 53e1b6c5-1069-47ec-8ffd-473af414e42d,,,"This Anchoa panamensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 587cdc3d-fc62-408b-8be8-f44328d292e5,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,587cdc3d-fc62-408b-8be8-f44328d292e5,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/587cdc3d-fc62-408b-8be8-f44328d292e5,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anampses geographicus,,Result Product a5f22078-a905-4bb3-a2e4-8f24ee46812c,,,"This Anampses geographicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier a5f22078-a905-4bb3-a2e4-8f24ee46812c,,,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,,a5f22078-a905-4bb3-a2e4-8f24ee46812c,ElectronicAddress,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a5f22078-a905-4bb3-a2e4-8f24ee46812c,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amphiprion perideraion,,Result Product 87950e72-f76b-45ee-931d-75e93b3d3d30,,,"This Amphiprion perideraion Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier bf94a128-a10d-4cc6-b0b0-df2561c55ec6,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,bf94a128-a10d-4cc6-b0b0-df2561c55ec6,PersonName,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/bf94a128-a10d-4cc6-b0b0-df2561c55ec6,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus tennentii,,Result Product 432a926f-b8ae-4494-bb36-3d10197d4b7f,,,"This Acanthurus tennentii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name acanthurus-tennentii,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acanthurus-tennentii,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-tennentii,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alpheus macroskeles,,Result Product 7f118342-15ab-448b-9421-57000c94ffc7,,,"This Alpheus macroskeles Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name alpheus-macroskeles1,,,,Measurement,FullLinkEntity,Classification,,alpheus-macroskeles1,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-macroskeles1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abudefduf septemfasciatus,,Result Product 3facc73b-c3e0-4a59-8761-c28953158d0f,,,"This Abudefduf septemfasciatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name abudefduf-septemfasciatus1,,,,Measurement,FullLinkEntity,Classification,,abudefduf-septemfasciatus1,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-septemfasciatus1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblygobius linki,,Result Product 14b1ff45-5a19-4513-9b7d-7388454368cc,,,"This Amblygobius linki Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name amblygobius-linki1,,,,Measurement,FullLinkEntity,Classification,,amblygobius-linki1,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblygobius-linki1,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,ambassis nalua Aquamaps Native 2050 Raster,,Result Product 72c221b7-f16f-4079-8477-c6b7a8a0aca2,,,"This ambassis nalua Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name ambassis-nalua-aquamaps-native-2050-raster,,,,Measurement,FullLinkEntity,Classification,,ambassis-nalua-aquamaps-native-2050-raster,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/ambassis-nalua-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepisaurus brevirostris,,Result Product bfc9e333-2e86-45c9-b713-bb14772955e6,,,"This Alepisaurus brevirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier bfc9e333-2e86-45c9-b713-bb14772955e6,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,bfc9e333-2e86-45c9-b713-bb14772955e6,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/bfc9e333-2e86-45c9-b713-bb14772955e6,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acrocephalus arundinaceus,,Result Product b80d871b-5144-4c11-95e9-bbe8be69c445,,,"This Acrocephalus arundinaceus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater native dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier b80d871b-5144-4c11-95e9-bbe8be69c445,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,b80d871b-5144-4c11-95e9-bbe8be69c445,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b80d871b-5144-4c11-95e9-bbe8be69c445,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Actinopyga echinites,,Result Product 56c888c4-cff6-42ed-9e06-cbd19dde5163,,,"This Actinopyga echinites Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier ac5d068b-9acc-4c6a-9791-0943bf99f8f8,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,ac5d068b-9acc-4c6a-9791-0943bf99f8f8,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ac5d068b-9acc-4c6a-9791-0943bf99f8f8,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora Subglabra Aquamaps Native Raster,,Result Product bd9b2d97-892a-476b-b79d-b1fba5c1c461,,,"This Acropora Subglabra Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 1fa4b522-3578-4657-b384-b7862e7568ae,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,1fa4b522-3578-4657-b384-b7862e7568ae,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/1fa4b522-3578-4657-b384-b7862e7568ae,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyglyphidodon flavilatus,,Result Product d9c3f8de-c55b-4063-90fa-60beabfb76b9,,,"This Amblyglyphidodon flavilatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 9b3ee653-ac12-43db-9d4d-4d3ebb7e385c,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,9b3ee653-ac12-43db-9d4d-4d3ebb7e385c,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/9b3ee653-ac12-43db-9d4d-4d3ebb7e385c,,
