is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Ambassis Productus Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product ef9cfa87-71d9-4f07-988c-7c5ff2608ee4,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Ambassis Productus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 69032c8d-1b80-4b03-952a-2727ef6ea04d,2017-11-26T01:03:23.132137,Classification,FullLinkEntity,Measurement,Classification,Classification,string,69032c8d-1b80-4b03-952a-2727ef6ea04d,ElectronicAddress,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/69032c8d-1b80-4b03-952a-2727ef6ea04d,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anampses Twistii Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 5d957a76-9844-4419-af18-bad7a955bb35,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anampses Twistii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 86650a9b-8c4a-4efb-8f90-f513f79b9e71,2017-11-24T21:50:32.569223,Classification,FullLinkEntity,Medium,Classification,Classification,FederatedIdentifier,86650a9b-8c4a-4efb-8f90-f513f79b9e71,PersonName,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/86650a9b-8c4a-4efb-8f90-f513f79b9e71,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblygobius Semicinctus Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 9f7655fa-7a9b-4ed3-b486-0dcee6e67158,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Amblygobius Semicinctus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 9f7655fa-7a9b-4ed3-b486-0dcee6e67158,2017-11-26T06:49:41.831034,Classification,FullLinkEntity,Medium,Classification,Classification,FederatedIdentifier,9f7655fa-7a9b-4ed3-b486-0dcee6e67158,ElectronicAddress,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/9f7655fa-7a9b-4ed3-b486-0dcee6e67158,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Abalistes stellaris,1901-01-01T00:0000-01:00,Result Product 8e22cff6-523e-4ede-86c6-e3049dd372c3,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Abalistes stellaris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name abalistes-stellaris1,2017-11-25T00:58:08.237313,Classification,FullLinkEntity,Measurement,Classification,Classification,string,abalistes-stellaris1,PersonName,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/abalistes-stellaris1,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthurus chirurgus Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product aab251ec-1b61-4cd4-9bef-aeeb6b59798f,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This acanthurus chirurgus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier aab251ec-1b61-4cd4-9bef-aeeb6b59798f,2017-11-26T04:29:18.538358,Classification,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,aab251ec-1b61-4cd4-9bef-aeeb6b59798f,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/aab251ec-1b61-4cd4-9bef-aeeb6b59798f,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aluterus heudelotii,1901-01-01T00:0000-01:00,Result Product 0cd4a478-7fd9-4793-abaf-9176c441d7ca,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Aluterus heudelotii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name aluterus-heudelotii2,2017-11-26T05:11:54.167242,Classification,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,aluterus-heudelotii2,PersonName,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/aluterus-heudelotii2,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,47.A.1 SEAFO Division of FAO Major Area 47,1901-01-01T00:0000-01:00,Result Product b25730c2-d083-4c4c-81ee-dd82c16e2c98,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,The FAO major fishing areas for statistical purpose are defined by the CWP handbook of fishery statistical standards available at http://www.fao.org/fishery/cwp/handbook/h/en,1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name 47-a-1-seafo-division-of-fao-major-area-47,2017-11-26T02:18:23.555813,Classification,FullLinkEntity,Measurement,Classification,Classification,string,47-a-1-seafo-division-of-fao-major-area-47,PersonName,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/47-a-1-seafo-division-of-fao-major-area-47,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alectryonella plicatula,1901-01-01T00:0000-01:00,Result Product 2e0c022e-09e6-4eb0-82a0-10c689b019cc,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alectryonella plicatula Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alectryonella-plicatula3,2017-11-24T12:21:50.503401,Classification,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,alectryonella-plicatula3,PersonName,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alectryonella-plicatula3,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,acanthastrea hemprichii Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product f0fa46a4-f0f3-4fbf-9a5b-8ee9c26a7de5,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This acanthastrea hemprichii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier f0fa46a4-f0f3-4fbf-9a5b-8ee9c26a7de5,2017-12-24T00:21:26.358626,Classification,FullLinkEntity,Medium,Classification,Classification,string,f0fa46a4-f0f3-4fbf-9a5b-8ee9c26a7de5,ElectronicAddress,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f0fa46a4-f0f3-4fbf-9a5b-8ee9c26a7de5,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Abietinella Operculata Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 12dcac3f-53a1-417d-bd9a-92cb3714d797,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Abietinella Operculata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 12dcac3f-53a1-417d-bd9a-92cb3714d797,2017-11-25T19:06:13.002446,Classification,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,12dcac3f-53a1-417d-bd9a-92cb3714d797,PersonName,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/12dcac3f-53a1-417d-bd9a-92cb3714d797,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amaryllis quokka,1901-01-01T00:0000-01:00,Result Product 01a14ada-4112-410c-b194-c86ea0c7ea3d,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Amaryllis quokka Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 73302bb4-78fe-46ca-a28d-98704c3d32ed,2017-11-25T08:13:07.693575,Classification,FullLinkEntity,Measurement,Classification,Classification,string,73302bb4-78fe-46ca-a28d-98704c3d32ed,PersonName,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/73302bb4-78fe-46ca-a28d-98704c3d32ed,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acropora plana Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product c3618594-1663-4ac1-9235-23a08e33a638,2099-12-31T23:59:59-01:00,,"This acropora plana Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 15f14227-3da7-4c2a-a2dd-8413fec17e10,,,FullLinkEntity,Measurement,Classification,Classification,string,15f14227-3da7-4c2a-a2dd-8413fec17e10,PersonName,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/15f14227-3da7-4c2a-a2dd-8413fec17e10,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris randalli,1901-01-01T00:0000-01:00,Result Product d83ad7fa-0670-45b7-9278-1a5ce65693e1,2099-12-31T23:59:59-01:00,,"This Amblyeleotris randalli Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name amblyeleotris-randalli1,,,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,amblyeleotris-randalli1,PersonName,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/amblyeleotris-randalli1,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus triostegus,1901-01-01T00:0000-01:00,Result Product 3da66db5-e1ed-4916-809e-abdce040aa51,2099-12-31T23:59:59-01:00,,"This Acanthurus triostegus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 3da66db5-e1ed-4916-809e-abdce040aa51,,,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,3da66db5-e1ed-4916-809e-abdce040aa51,PersonName,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/3da66db5-e1ed-4916-809e-abdce040aa51,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acanthaster planci,1901-01-01T00:0000-01:00,Result Product f1c01ba5-d323-4e60-aeac-6ee940a4c839,2099-12-31T23:59:59-01:00,,"This Acanthaster planci Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier d873d641-93a7-4d94-ae95-1d885deabb90,,,FullLinkEntity,Measurement,Classification,Classification,string,d873d641-93a7-4d94-ae95-1d885deabb90,PersonName,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d873d641-93a7-4d94-ae95-1d885deabb90,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammotretis Lituratus Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 22aa1c03-888b-4abf-9c40-dbe2ffbb2ed2,2099-12-31T23:59:59-01:00,,"This Ammotretis Lituratus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 22aa1c03-888b-4abf-9c40-dbe2ffbb2ed2,,,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,22aa1c03-888b-4abf-9c40-dbe2ffbb2ed2,PersonName,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/22aa1c03-888b-4abf-9c40-dbe2ffbb2ed2,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthopleura spinosa,1901-01-01T00:0000-01:00,Result Product 817165be-f5ce-4447-a6f0-fd668c3731c0,2099-12-31T23:59:59-01:00,,"This Acanthopleura spinosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acanthopleura-spinosa3,,,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,acanthopleura-spinosa3,PersonName,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthopleura-spinosa3,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anacanthobatis Marmoratus Aquamaps Native Raster,,Result Product 603e0c76-8eb8-4ade-b320-da1c4607879c,,,"This Anacanthobatis Marmoratus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 66371264-a09f-4105-ad2d-ee82470dfe1f,,,FullLinkEntity,Product,Classification,Classification,,66371264-a09f-4105-ad2d-ee82470dfe1f,ElectronicAddress,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/66371264-a09f-4105-ad2d-ee82470dfe1f,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus Bahianus Aquamaps Native Raster,,Result Product c6fa69df-221f-45da-8c49-439e8624aab0,,,"This Acanthurus Bahianus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier b0d6de12-c490-4d35-8af5-fe9eac006700,,,FullLinkEntity,Measurement,Classification,Classification,,b0d6de12-c490-4d35-8af5-fe9eac006700,PersonName,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/b0d6de12-c490-4d35-8af5-fe9eac006700,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anoplarchus Insignis Aquamaps Native Raster,,Result Product 15de1142-6af1-4c10-933b-34bc40a9875e,,,"This Anoplarchus Insignis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 15de1142-6af1-4c10-933b-34bc40a9875e,,,FullLinkEntity,Medium,Classification,Classification,,15de1142-6af1-4c10-933b-34bc40a9875e,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/15de1142-6af1-4c10-933b-34bc40a9875e,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acesta rathbuni,,Result Product c259464b-637a-4f59-8e40-e0fd86398982,,,"This Acesta rathbuni Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acesta-rathbuni,,,FullLinkEntity,Measurement,Classification,Classification,,acesta-rathbuni,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/acesta-rathbuni,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acrochordus granulatus,,Result Product 2c63604d-61b4-4184-a97f-bc2b1d225115,,,"This Acrochordus granulatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 7f32c50d-d459-4850-a6b5-2aa3d8cbe222,,,FullLinkEntity,Measurement,Classification,Classification,,7f32c50d-d459-4850-a6b5-2aa3d8cbe222,ElectronicAddress,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7f32c50d-d459-4850-a6b5-2aa3d8cbe222,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Albula nemoptera,,Result Product dec7b8cb-d500-46ed-9f09-f5f7d497daf2,,,"This Albula nemoptera Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name albula-nemoptera3,,,,Measurement,,Classification,,albula-nemoptera3,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/albula-nemoptera3,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthostracion polygonius,,Result Product 5dc88661-3514-4f3d-a581-662656d3a639,,,"This Acanthostracion polygonius Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acanthostracion-polygonius2,,,,Measurement,,Classification,,acanthostracion-polygonius2,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthostracion-polygonius2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,abudefduf luridus Aquamaps Native 2050 Raster,,Result Product e5903747-2ba4-49f6-aa61-1588e2db375f,,,"This abudefduf luridus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier e5903747-2ba4-49f6-aa61-1588e2db375f,,,,Measurement,,Classification,,e5903747-2ba4-49f6-aa61-1588e2db375f,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e5903747-2ba4-49f6-aa61-1588e2db375f,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla reinhardtii,,Result Product 70b5de1b-6222-49c1-b7f3-7949d936fbe0,,,"This Anguilla reinhardtii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 5d3df4d3-3757-4ebf-9595-138b93f8e72a,,,,Measurement,,Classification,,5d3df4d3-3757-4ebf-9595-138b93f8e72a,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5d3df4d3-3757-4ebf-9595-138b93f8e72a,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthephyra curtirostris,,Result Product 306b2d14-deeb-4acf-b4c1-6483c12a8acb,,,"This Acanthephyra curtirostris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 306b2d14-deeb-4acf-b4c1-6483c12a8acb,,,,Measurement,,Classification,,306b2d14-deeb-4acf-b4c1-6483c12a8acb,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/306b2d14-deeb-4acf-b4c1-6483c12a8acb,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anomia ephippium,,Result Product bb3423ad-ab62-43c1-8fa5-970749f9a313,,,"This Anomia ephippium Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 4093860e-a646-4f3f-925c-f1c813ede5df,,,,Medium,,Classification,,4093860e-a646-4f3f-925c-f1c813ede5df,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4093860e-a646-4f3f-925c-f1c813ede5df,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amblyraja taaf,,Result Product 53770f8f-9419-458e-bbaa-6f13293041c1,,,"This Amblyraja taaf Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 53770f8f-9419-458e-bbaa-6f13293041c1,,,,Medium,,Classification,,53770f8f-9419-458e-bbaa-6f13293041c1,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/53770f8f-9419-458e-bbaa-6f13293041c1,,
