is_source_of_has_startDate,has_identifier_is_source_of_has_startDate,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,is_source_of_type,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_destination_has_name,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblyraja radiata,,Result Product 448b6291-e358-4f3f-85d5-9d9715dfe575,,,"This Amblyraja radiata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 448b6291-e358-4f3f-85d5-9d9715dfe575,SimpleLinkEntity,,FullLinkEntity,Measurement,Classification,Classification,,448b6291-e358-4f3f-85d5-9d9715dfe575,PersonName,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/448b6291-e358-4f3f-85d5-9d9715dfe575,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthaluteres brownii,,Result Product f4ee7841-9bb0-4bda-8e38-61c2d131e6fa,,,"This Acanthaluteres brownii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier f4ee7841-9bb0-4bda-8e38-61c2d131e6fa,FullLinkEntity,,FullLinkEntity,Product,Classification,Classification,,f4ee7841-9bb0-4bda-8e38-61c2d131e6fa,ElectronicAddress,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f4ee7841-9bb0-4bda-8e38-61c2d131e6fa,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris yanoi,,Result Product 65cc962f-27a8-476b-aeb6-bbbdb5f06853,,,"This Amblyeleotris yanoi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name amblyeleotris-yanoi3,FullLinkEntity,,,Measurement,,Classification,,amblyeleotris-yanoi3,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/amblyeleotris-yanoi3,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Alcockia rostrata,,Result Product 9489f7ef-b9a2-476e-8d62-a0794898ba82,,,"This Alcockia rostrata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 5910c842-736c-4dd4-870b-3d6e3831dbdc,SimpleLinkEntity,,,Measurement,,Classification,,5910c842-736c-4dd4-870b-3d6e3831dbdc,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/5910c842-736c-4dd4-870b-3d6e3831dbdc,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acropoma hanedai,,Result Product 2578b60f-edbe-4e86-bac5-578f29413b08,,,"This Acropoma hanedai Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 2578b60f-edbe-4e86-bac5-578f29413b08,SimpleLinkEntity,,,Measurement,,Classification,,2578b60f-edbe-4e86-bac5-578f29413b08,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/2578b60f-edbe-4e86-bac5-578f29413b08,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthochitona pygmaea,,Result Product a3e3e9f8-12be-4c57-8ee7-2fee1490a395,,,"This Acanthochitona pygmaea Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier a3e3e9f8-12be-4c57-8ee7-2fee1490a395,FullLinkEntity,,,Measurement,,Classification,,a3e3e9f8-12be-4c57-8ee7-2fee1490a395,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a3e3e9f8-12be-4c57-8ee7-2fee1490a395,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amphiprion ocellaris,,Result Product 5ddad592-c4fe-4a65-806a-dd9580b74278,,,"This Amphiprion ocellaris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 75553cbb-6fa9-4cd9-8b3a-17a0b02a8ed8,FullLinkEntity,,,Measurement,,Classification,,75553cbb-6fa9-4cd9-8b3a-17a0b02a8ed8,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/75553cbb-6fa9-4cd9-8b3a-17a0b02a8ed8,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthopagrus bifasciatus,,Result Product ac61bb72-116c-40a6-bad3-a5a3f11e0cfe,,,"This Acanthopagrus bifasciatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier ac61bb72-116c-40a6-bad3-a5a3f11e0cfe,FullLinkEntity,,,Measurement,,Classification,,ac61bb72-116c-40a6-bad3-a5a3f11e0cfe,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/ac61bb72-116c-40a6-bad3-a5a3f11e0cfe,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acar plicata,,Result Product d71a87fa-efae-4358-8949-75b8191fa349,,,"This Acar plicata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier d71a87fa-efae-4358-8949-75b8191fa349,FullLinkEntity,,,Product,,Classification,,d71a87fa-efae-4358-8949-75b8191fa349,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/d71a87fa-efae-4358-8949-75b8191fa349,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Acuminodeutopus naglei,,Result Product 866779c1-1714-4999-b024-ea9bc3e7e736,,,"This Acuminodeutopus naglei Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 866779c1-1714-4999-b024-ea9bc3e7e736,FullLinkEntity,,,Medium,,Classification,,866779c1-1714-4999-b024-ea9bc3e7e736,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/866779c1-1714-4999-b024-ea9bc3e7e736,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Ablabys Taenianotus Aquamaps Native Raster,,Result Product bbe92068-fa28-44f2-9212-0acb76f8dc14,,,"This Ablabys Taenianotus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 21bbb58a-fe4c-40f0-9ea9-bd78de8493b1,FullLinkEntity,,,Medium,,Classification,,21bbb58a-fe4c-40f0-9ea9-bd78de8493b1,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/21bbb58a-fe4c-40f0-9ea9-bd78de8493b1,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Ancylopsetta kumperae,,Result Product 25d6a931-b7f5-4043-8798-28b04329339e,,,"This Ancylopsetta kumperae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name ancylopsetta-kumperae1,FullLinkEntity,,,Medium,,Classification,,ancylopsetta-kumperae1,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/ancylopsetta-kumperae1,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Alabes dorsalis,,Result Product 88119c7b-69b5-4617-a24d-07e1be3ef560,,,"This Alabes dorsalis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name alabes-dorsalis2,FullLinkEntity,,,Measurement,,Classification,,alabes-dorsalis2,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/alabes-dorsalis2,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Amblyglyphidodon ternatensis,,Result Product 4b513a86-e55a-40f1-a439-c440eea33b6c,,,"This Amblyglyphidodon ternatensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name amblyglyphidodon-ternatensis1,SimpleLinkEntity,,,Measurement,,Classification,,amblyglyphidodon-ternatensis1,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyglyphidodon-ternatensis1,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Alectis indicus,,Result Product 0b23db47-c228-4d8a-b881-14c1530758ca,,,"This Alectis indicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name alectis-indicus,FullLinkEntity,,,Medium,,Classification,,alectis-indicus,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alectis-indicus,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Alticorpus macrocleithrum,,Result Product 25665a46-4a8c-4bd2-b53c-3da18a1ac588,,,"This Alticorpus macrocleithrum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater native dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 25665a46-4a8c-4bd2-b53c-3da18a1ac588,FullLinkEntity,,,Medium,,Classification,,25665a46-4a8c-4bd2-b53c-3da18a1ac588,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/25665a46-4a8c-4bd2-b53c-3da18a1ac588,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acropora plana,,Result Product 23afbb8a-50a1-4aac-b336-b058254e1112,,,"This Acropora plana Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 2a78cbeb-6d23-444e-9199-3c1be2d53b3a,FullLinkEntity,,,Measurement,,Classification,,2a78cbeb-6d23-444e-9199-3c1be2d53b3a,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/2a78cbeb-6d23-444e-9199-3c1be2d53b3a,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Amphichaetodon howensis,,Result Product 77d8b2c0-2153-4d41-90cd-769c88d6adec,,,"This Amphichaetodon howensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Identifier 77d8b2c0-2153-4d41-90cd-769c88d6adec,FullLinkEntity,,,Measurement,,Classification,,77d8b2c0-2153-4d41-90cd-769c88d6adec,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/77d8b2c0-2153-4d41-90cd-769c88d6adec,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Aetomylaeus nichofii,,Result Product fb57b780-e239-4a3c-9c18-daf731e19aae,,,"This Aetomylaeus nichofii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier fb57b780-e239-4a3c-9c18-daf731e19aae,FullLinkEntity,,,Measurement,,Classification,,fb57b780-e239-4a3c-9c18-daf731e19aae,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/fb57b780-e239-4a3c-9c18-daf731e19aae,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,alpheus collumianus Aquamaps Native 2050 Raster,,Result Product ce30010e-56a4-4b69-b3bd-cb61f7d58409,,,"This alpheus collumianus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 7aa8d04f-03f6-4a8f-918c-a621ab915075,FullLinkEntity,,,Measurement,,Classification,,7aa8d04f-03f6-4a8f-918c-a621ab915075,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7aa8d04f-03f6-4a8f-918c-a621ab915075,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Albula neoguinaica,,Result Product edd41bf0-7519-45b4-b047-cf38a4c12a7a,,,"This Albula neoguinaica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier edd41bf0-7519-45b4-b047-cf38a4c12a7a,SimpleLinkEntity,,,Medium,,Classification,,edd41bf0-7519-45b4-b047-cf38a4c12a7a,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/edd41bf0-7519-45b4-b047-cf38a4c12a7a,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alopias superciliosus,,Result Product 6725c17d-71db-4515-9f70-52ce94d003a2,,,"This Alopias superciliosus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 92858031-52e8-4211-8dec-40a380783cf5,FullLinkEntity,,,Medium,,Classification,,92858031-52e8-4211-8dec-40a380783cf5,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/92858031-52e8-4211-8dec-40a380783cf5,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Alectrias alectrolophus,,Result Product 61d72d60-d72a-4dea-81ef-d325e7fcaf88,,,"This Alectrias alectrolophus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 61d72d60-d72a-4dea-81ef-d325e7fcaf88,SimpleLinkEntity,,,Measurement,,Classification,,61d72d60-d72a-4dea-81ef-d325e7fcaf88,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/61d72d60-d72a-4dea-81ef-d325e7fcaf88,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Acanthopagrus australis,,Result Product 751f8241-552b-4f70-bce3-7265972eae0f,,,"This Acanthopagrus australis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name acanthopagrus-australis3,FullLinkEntity,,,Measurement,,Classification,,acanthopagrus-australis3,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthopagrus-australis3,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris wheeleri,,Result Product 79c945ca-8561-4ddc-9b17-49637e031b4c,,,"This Amblyeleotris wheeleri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier d08c1942-71ac-4632-bb7e-7115ff68037f,FullLinkEntity,,,Measurement,,Classification,,d08c1942-71ac-4632-bb7e-7115ff68037f,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/d08c1942-71ac-4632-bb7e-7115ff68037f,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris guttata,,Result Product a70a5ada-ea47-415d-b6f6-35c5e37615ab,,,"This Amblyeleotris guttata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier a70a5ada-ea47-415d-b6f6-35c5e37615ab,FullLinkEntity,,,Measurement,,Classification,,a70a5ada-ea47-415d-b6f6-35c5e37615ab,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a70a5ada-ea47-415d-b6f6-35c5e37615ab,,
2017-11-24T16:30:17.472235,,OrganisationUnit,string,2099-12-31T23:59:59-01:00,Acentrogobius viridipunctatus,,Result Product 282765d7-551d-4a34-9dad-5d101b42ad24,,,"This Acentrogobius viridipunctatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 4b51df1e-2609-4e55-adab-aad0a105758c,SimpleLinkEntity,,,Measurement,,Classification,,4b51df1e-2609-4e55-adab-aad0a105758c,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4b51df1e-2609-4e55-adab-aad0a105758c,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,amphiprion frenatus Aquamaps Native 2050 Raster,,Result Product 6ebe734f-bac9-4559-904e-ab0ed95fa00a,,,"This amphiprion frenatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 6ebe734f-bac9-4559-904e-ab0ed95fa00a,SimpleLinkEntity,,,Medium,,Classification,,6ebe734f-bac9-4559-904e-ab0ed95fa00a,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/6ebe734f-bac9-4559-904e-ab0ed95fa00a,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthaster Planci Aquamaps Native Raster,,Result Product ec3ad335-4e8b-4a6d-a72f-78f2474011ec,,,"This Acanthaster Planci Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 22750d07-79c7-4f84-8a57-eda0dd0b0599,FullLinkEntity,,,Measurement,,Classification,,22750d07-79c7-4f84-8a57-eda0dd0b0599,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/22750d07-79c7-4f84-8a57-eda0dd0b0599,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Achirus lineatus,,Result Product 88227f4c-841e-4697-b377-3e0612e134f8,,,"This Achirus lineatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 88227f4c-841e-4697-b377-3e0612e134f8,FullLinkEntity,,,Measurement,,Classification,,88227f4c-841e-4697-b377-3e0612e134f8,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/88227f4c-841e-4697-b377-3e0612e134f8,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,amaryllis kamata Aquamaps Native 2050 Raster,,Result Product 4b41eb70-d711-40e5-990c-5de61b364fda,,,"This amaryllis kamata Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier f95f2bb9-8fbe-4286-bc02-e595ee4e895d,SimpleLinkEntity,,,,,Classification,,f95f2bb9-8fbe-4286-bc02-e595ee4e895d,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f95f2bb9-8fbe-4286-bc02-e595ee4e895d,,
1901-01-01T00:0000-01:00,,Publication,Classification,2099-12-31T23:59:59-01:00,Amaryllis quokka,,Result Product 5c9ade0a-c285-42c0-bc20-051d5656c0ef,,,"This Amaryllis quokka Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 5c9ade0a-c285-42c0-bc20-051d5656c0ef,FullLinkEntity,,,,,Classification,,5c9ade0a-c285-42c0-bc20-051d5656c0ef,,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5c9ade0a-c285-42c0-bc20-051d5656c0ef,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,Abudefduf lorenzi,,Result Product 55b5f52a-40c6-48a7-b663-98d1ba187e9d,,,"This Abudefduf lorenzi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier f6c92127-e378-48c3-9ed0-58076f7b5d17,SimpleLinkEntity,,,,,Classification,,f6c92127-e378-48c3-9ed0-58076f7b5d17,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f6c92127-e378-48c3-9ed0-58076f7b5d17,,
1901-01-01T00:0000-01:00,,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthochitona spiculosa,,Result Product 0cc262c9-cd13-423c-bec4-3f20bc915162,,,"This Acanthochitona spiculosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 0cc262c9-cd13-423c-bec4-3f20bc915162,FullLinkEntity,,,,,Classification,,0cc262c9-cd13-423c-bec4-3f20bc915162,,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0cc262c9-cd13-423c-bec4-3f20bc915162,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,amblyeleotris fasciata Aquamaps Native 2050 Raster,,Result Product 0d7cb0f2-02c7-495f-a770-abfe96d70b6e,,,"This amblyeleotris fasciata Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amblyeleotris-fasciata-aquamaps-native-2050-raster,FullLinkEntity,,,,,Classification,,amblyeleotris-fasciata-aquamaps-native-2050-raster,,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amblyeleotris-fasciata-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,,Person,Classification,2099-12-31T23:59:59-01:00,allomycterus pilatus Aquamaps Native 2050 Raster,,Result Product 91e4d1fc-6997-4475-b08a-b951d061471f,,,"This allomycterus pilatus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name allomycterus-pilatus-aquamaps-native-2050-raster,SimpleLinkEntity,,,,,Classification,,allomycterus-pilatus-aquamaps-native-2050-raster,,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/allomycterus-pilatus-aquamaps-native-2050-raster,,
