is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,has_identifier_has_id_value,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,is_destination_of_has_source_has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_endDate,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acropora hemprichii,1901-01-01T00:0000-01:00,Result Product 6d740c6d-93ec-43cc-84de-87374b755013,f9a6f188-3a5d-4615-8876-6cb2ea914906,2099-12-31T23:59:59-01:00,"This Acropora hemprichii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier f9a6f188-3a5d-4615-8876-6cb2ea914906,2017-11-24T18:52:14.469441,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,FederatedIdentifier,,PersonName,2099-12-31T23:59:59-01:00,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/f9a6f188-3a5d-4615-8876-6cb2ea914906,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthistius sebastoides,1901-01-01T00:0000-01:00,Result Product 69974ec7-aed3-4df1-aa63-3acd5fc2b9cf,acanthistius-sebastoides2,2099-12-31T23:59:59-01:00,"This Acanthistius sebastoides Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acanthistius-sebastoides2,2017-11-24T19:22:11.441109,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,FederatedIdentifier,,PersonName,2099-12-31T23:59:59-01:00,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthistius-sebastoides2,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,alepisaurus ferox Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product b65082f1-c842-41d8-a17b-6733747ebcd9,b65082f1-c842-41d8-a17b-6733747ebcd9,2099-12-31T23:59:59-01:00,"This alepisaurus ferox Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier b65082f1-c842-41d8-a17b-6733747ebcd9,2017-11-25T14:17:53.811445,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,string,,PersonName,2099-12-31T23:59:59-01:00,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b65082f1-c842-41d8-a17b-6733747ebcd9,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Adacnarca nitens,1901-01-01T00:0000-01:00,Result Product b8ac1396-1b50-4aae-929f-dadc68b1eaa6,b8ac1396-1b50-4aae-929f-dadc68b1eaa6,2099-12-31T23:59:59-01:00,"This Adacnarca nitens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier b8ac1396-1b50-4aae-929f-dadc68b1eaa6,2017-11-24T23:13:06.862268,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,FederatedIdentifier,,PersonName,2099-12-31T23:59:59-01:00,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b8ac1396-1b50-4aae-929f-dadc68b1eaa6,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoviella lepidentostole,1901-01-01T00:0000-01:00,Result Product 179da915-bc1e-4024-976c-000a619d1278,990f9491-fcf6-4947-9ddb-ac2eee8776d6,2099-12-31T23:59:59-01:00,"This Anchoviella lepidentostole Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 990f9491-fcf6-4947-9ddb-ac2eee8776d6,2017-11-25T14:38:50.856627,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,,PersonName,2099-12-31T23:59:59-01:00,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/990f9491-fcf6-4947-9ddb-ac2eee8776d6,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alepocephalus rostratus,1901-01-01T00:0000-01:00,Result Product 950144f7-2b1c-47d0-aea4-018917c10298,alepocephalus-rostratus2,2099-12-31T23:59:59-01:00,"This Alepocephalus rostratus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alepocephalus-rostratus2,2017-11-30T22:40:53.230281,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,FederatedIdentifier,,ElectronicAddress,2099-12-31T23:59:59-01:00,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alepocephalus-rostratus2,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allothunnus fallai,1901-01-01T00:0000-01:00,Result Product 486a8020-675f-4e5a-8a83-69f640b8603d,allothunnus-fallai1,2099-12-31T23:59:59-01:00,"This Allothunnus fallai Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name allothunnus-fallai1,2017-11-26T01:25:43.757884,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,string,,ElectronicAddress,2099-12-31T23:59:59-01:00,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/allothunnus-fallai1,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa mitchilli,1901-01-01T00:0000-01:00,Result Product 32ef6e0c-e18c-48f9-8381-cec417bc0a19,anchoa-mitchilli,2099-12-31T23:59:59-01:00,"This Anchoa mitchilli Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name anchoa-mitchilli,2017-11-28T16:16:26.670848,Classification,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-mitchilli,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,amissidens hainesi Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product a3d86958-5e5b-499f-94e8-6c6fb14d7147,amissidens-hainesi-aquamaps-native-2050-raster,2099-12-31T23:59:59-01:00,"This amissidens hainesi Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name amissidens-hainesi-aquamaps-native-2050-raster,2017-11-30T21:35:37.731335,Classification,,Product,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,,,2099-12-31T23:59:59-01:00,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/amissidens-hainesi-aquamaps-native-2050-raster,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Aioliops Tetrophthalmus Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 1c9ec85c-27e8-488a-8316-928e2c3071f9,1c9ec85c-27e8-488a-8316-928e2c3071f9,2099-12-31T23:59:59-01:00,"This Aioliops Tetrophthalmus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 1c9ec85c-27e8-488a-8316-928e2c3071f9,2017-11-30T01:31:22.321527,Classification,,Measurement,FullLinkEntity,Classification,FederatedIdentifier,,,2099-12-31T23:59:59-01:00,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/1c9ec85c-27e8-488a-8316-928e2c3071f9,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amphiprion rubrocinctus,1901-01-01T00:0000-01:00,Result Product 41758dc4-ec35-4a47-a4e3-8fcaae3cba6a,41758dc4-ec35-4a47-a4e3-8fcaae3cba6a,2099-12-31T23:59:59-01:00,"This Amphiprion rubrocinctus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 41758dc4-ec35-4a47-a4e3-8fcaae3cba6a,2017-11-25T06:48:44.676218,Classification,,Measurement,FullLinkEntity,Classification,FederatedIdentifier,,,2099-12-31T23:59:59-01:00,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/41758dc4-ec35-4a47-a4e3-8fcaae3cba6a,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alosa mediocris,1901-01-01T00:0000-01:00,Result Product e9b890ff-9ae6-47dd-852d-0de7a76c1944,e9b890ff-9ae6-47dd-852d-0de7a76c1944,,"This Alosa mediocris Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier e9b890ff-9ae6-47dd-852d-0de7a76c1944,,,,Measurement,FullLinkEntity,Classification,FederatedIdentifier,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/e9b890ff-9ae6-47dd-852d-0de7a76c1944,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alionematichthys minyomma,1901-01-01T00:0000-01:00,Result Product 189ae7c7-59f1-4f9e-b278-f0cd9d8c180e,189ae7c7-59f1-4f9e-b278-f0cd9d8c180e,,"This Alionematichthys minyomma Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 189ae7c7-59f1-4f9e-b278-f0cd9d8c180e,,,,Measurement,FullLinkEntity,Classification,string,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/189ae7c7-59f1-4f9e-b278-f0cd9d8c180e,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ambassis nalua,1901-01-01T00:0000-01:00,Result Product 90045749-71a3-4ad8-b4f6-154397425728,6f0bbdd9-6574-48ca-bbec-97e1a19b75f7,,"This Ambassis nalua Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Revision Identifier 6f0bbdd9-6574-48ca-bbec-97e1a19b75f7,,,,Measurement,FullLinkEntity,Classification,string,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6f0bbdd9-6574-48ca-bbec-97e1a19b75f7,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aega antillensis,1901-01-01T00:0000-01:00,Result Product b24b4820-1a82-48d1-93c5-cd74a7ae1ea1,7e969715-a531-4b49-85ce-de8c2314cd55,,"This Aega antillensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier 7e969715-a531-4b49-85ce-de8c2314cd55,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,,,2099-12-31T23:59:59-01:00,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7e969715-a531-4b49-85ce-de8c2314cd55,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anomia ephippium,1901-01-01T00:0000-01:00,Result Product 4d18c1ec-b61e-4302-a2a6-7bd11f0fce93,3e55d190-0efc-439b-a395-7e141fe86865,,"This Anomia ephippium Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 3e55d190-0efc-439b-a395-7e141fe86865,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/3e55d190-0efc-439b-a395-7e141fe86865,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthurus auranticavus,1901-01-01T00:0000-01:00,Result Product 012b850f-6f81-4aa5-89d8-d2241d4fea9f,acanthurus-auranticavus,,"This Acanthurus auranticavus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name acanthurus-auranticavus,,,,Measurement,FullLinkEntity,Classification,string,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthurus-auranticavus,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus Gracilipes Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 7192b4a3-4cd6-4d0d-b34a-e3d83e8873d7,bc5649b8-b754-452e-ae77-2fb3ac143ca2,,"This Alpheus Gracilipes Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier bc5649b8-b754-452e-ae77-2fb3ac143ca2,,,,Product,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,,,2099-12-31T23:59:59-01:00,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/bc5649b8-b754-452e-ae77-2fb3ac143ca2,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Abyssobrotula galatheae,1901-01-01T00:0000-01:00,Result Product ef3459ae-dbc9-4a9b-b2f4-93eb585d3754,abyssobrotula-galatheae,,"This Abyssobrotula galatheae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name abyssobrotula-galatheae,,,,Measurement,FullLinkEntity,Classification,string,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/abyssobrotula-galatheae,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,agonopsis chiloensis Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 0e00dda7-81d3-489f-9ac0-525a08f90976,0e00dda7-81d3-489f-9ac0-525a08f90976,,"This agonopsis chiloensis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier 0e00dda7-81d3-489f-9ac0-525a08f90976,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0e00dda7-81d3-489f-9ac0-525a08f90976,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,alepes djedaba Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 303f1fe0-6ff4-447d-b679-cb2602dce019,4259883b-10db-488c-b89f-20f056d54448,,"This alepes djedaba Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 4259883b-10db-488c-b89f-20f056d54448,,,,Measurement,FullLinkEntity,Classification,string,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/4259883b-10db-488c-b89f-20f056d54448,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus albipectoralis,1901-01-01T00:0000-01:00,Result Product 6a3b1bc3-0aa6-4279-8a42-1660a8ec5216,e5fb9ac7-0615-456e-bf16-46075dfb9cd0,,"This Acanthurus albipectoralis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier e5fb9ac7-0615-456e-bf16-46075dfb9cd0,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,2099-12-31T23:59:59-01:00,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/e5fb9ac7-0615-456e-bf16-46075dfb9cd0,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,anadara ovalis Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product cf6caa31-f454-4d66-bb01-9f16415e317f,cf6caa31-f454-4d66-bb01-9f16415e317f,,"This anadara ovalis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Identifier cf6caa31-f454-4d66-bb01-9f16415e317f,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,,,2099-12-31T23:59:59-01:00,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/cf6caa31-f454-4d66-bb01-9f16415e317f,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,ancylopsetta dilecta Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product d0dc4646-f833-47c2-bb38-90e65124ba3f,7d795bdd-7b13-4603-b6a5-db66ab4293d3,,"This ancylopsetta dilecta Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 7d795bdd-7b13-4603-b6a5-db66ab4293d3,,,,Measurement,FullLinkEntity,Classification,,,,2099-12-31T23:59:59-01:00,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7d795bdd-7b13-4603-b6a5-db66ab4293d3,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alticorpus mentale,1901-01-01T00:0000-01:00,Result Product 855136bd-366a-43ad-85ab-b8d3fcf9839f,alticorpus-mentale,,"This Alticorpus mentale Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Freshwater suitable dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name alticorpus-mentale,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,2099-12-31T23:59:59-01:00,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/alticorpus-mentale,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allocyttus guineensis,1901-01-01T00:0000-01:00,Result Product 28e49204-258e-42ec-b1d7-329f268549ac,allocyttus-guineensis2,,"This Allocyttus guineensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name allocyttus-guineensis2,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,,,2099-12-31T23:59:59-01:00,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/allocyttus-guineensis2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anodontostoma thailandiae,,Result Product 2cce3ea0-41df-4436-8d4e-764e36dbd7ce,cea3574d-4a32-43c0-b21f-2a8c8945c88d,,"This Anodontostoma thailandiae Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier cea3574d-4a32-43c0-b21f-2a8c8945c88d,,,,Medium,LinkEntityWithProvisionOrderIPR,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/cea3574d-4a32-43c0-b21f-2a8c8945c88d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ambassis ambassis,,Result Product becc062f-a19e-4988-a304-eef455344a2c,ambassis-ambassis2,,"This Ambassis ambassis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name ambassis-ambassis2,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/ambassis-ambassis2,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alosa pseudoharengus,,Result Product ff3fabc7-4984-4712-93c8-d67b7058a3f3,9a95b298-1224-435a-a260-ff0059131867,,"This Alosa pseudoharengus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 9a95b298-1224-435a-a260-ff0059131867,,,,Measurement,FullLinkEntity,Classification,,,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/9a95b298-1224-435a-a260-ff0059131867,,
