is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_destination_has_name,type,is_destination_of_has_source_is_source_of_has_classification_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ambassis natalensis,1901-01-01T00:0000-01:00,Result Product af9ee88d-5d66-4b55-b44e-f4905995e5ca,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Ambassis natalensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier af9ee88d-5d66-4b55-b44e-f4905995e5ca,2017-11-24T16:32:40.935804,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,af9ee88d-5d66-4b55-b44e-f4905995e5ca,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/af9ee88d-5d66-4b55-b44e-f4905995e5ca,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alepes djedaba,1901-01-01T00:0000-01:00,Result Product 5063ac37-fc37-4692-bad5-55904f6f6438,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alepes djedaba Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 5063ac37-fc37-4692-bad5-55904f6f6438,2017-11-25T22:07:33.984995,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,5063ac37-fc37-4692-bad5-55904f6f6438,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5063ac37-fc37-4692-bad5-55904f6f6438,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Alloeocarpa incrustans,1901-01-01T00:0000-01:00,Result Product a19d6a7b-b460-46e6-9f58-ba185851a4f9,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alloeocarpa incrustans Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier a19d6a7b-b460-46e6-9f58-ba185851a4f9,2017-11-29T11:08:42.503101,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,string,a19d6a7b-b460-46e6-9f58-ba185851a4f9,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/a19d6a7b-b460-46e6-9f58-ba185851a4f9,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alpheus sulcatus,1901-01-01T00:0000-01:00,Result Product 4f97da73-be9b-4485-9c5f-36096ba71dfa,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alpheus sulcatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alpheus-sulcatus1,2017-11-24T15:32:48.369548,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,FederatedIdentifier,alpheus-sulcatus1,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-sulcatus1,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abudefduf notatus,1901-01-01T00:0000-01:00,Result Product 5f536d77-8172-4598-86f0-bbfa6d1f996f,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Abudefduf notatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 5f536d77-8172-4598-86f0-bbfa6d1f996f,2017-11-26T05:03:32.078809,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,5f536d77-8172-4598-86f0-bbfa6d1f996f,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/5f536d77-8172-4598-86f0-bbfa6d1f996f,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anampses twistii,1901-01-01T00:0000-01:00,Result Product 3166f157-b0aa-49b1-9639-3f03111645ca,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anampses twistii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier ca38aca1-4a9d-489c-9a25-6bce065e3886,2017-11-30T23:48:47.480852,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,FederatedIdentifier,ca38aca1-4a9d-489c-9a25-6bce065e3886,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/ca38aca1-4a9d-489c-9a25-6bce065e3886,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anas Platyrhynchos Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product f8033055-4d1d-4a3b-a144-c8a3d43356b8,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anas Platyrhynchos Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name anas-platyrhynchos-aquamaps-native-raster,2017-11-24T13:33:05.347407,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,string,anas-platyrhynchos-aquamaps-native-raster,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/anas-platyrhynchos-aquamaps-native-raster,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amaryllis quokka,1901-01-01T00:0000-01:00,Result Product f7abc596-4f05-48cf-b90b-4cd70bde576d,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Amaryllis quokka Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier f7abc596-4f05-48cf-b90b-4cd70bde576d,2017-12-23T09:33:40.910121,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,string,f7abc596-4f05-48cf-b90b-4cd70bde576d,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/f7abc596-4f05-48cf-b90b-4cd70bde576d,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acalyptophis peronii,1901-01-01T00:0000-01:00,Result Product d6fed033-788a-45f3-b76e-89ca63de3490,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Acalyptophis peronii Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 34caf74e-de2c-473b-ac50-df76008e1022,2017-11-24T16:04:03.856701,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,,34caf74e-de2c-473b-ac50-df76008e1022,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/34caf74e-de2c-473b-ac50-df76008e1022,,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Allocyttus guineensis,1901-01-01T00:0000-01:00,Result Product a291264a-376f-401e-9a93-437f5b0d9154,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Allocyttus guineensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 51367406-bdc3-472e-88d1-3357bda1b60a,2017-11-24T18:44:09.818635,Classification,FullLinkEntity,Medium,LinkEntityWithProvisionOrderIPR,Classification,,51367406-bdc3-472e-88d1-3357bda1b60a,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/51367406-bdc3-472e-88d1-3357bda1b60a,,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alabes dorsalis,1901-01-01T00:0000-01:00,Result Product 0a66d00e-f5fa-4f81-9b71-fa400be60604,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Alabes dorsalis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 82e3cda9-a0ca-4b18-905e-ba78c3b819ab,2017-12-23T01:42:50.721363,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,,82e3cda9-a0ca-4b18-905e-ba78c3b819ab,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/82e3cda9-a0ca-4b18-905e-ba78c3b819ab,,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anchoa colonensis,1901-01-01T00:0000-01:00,Result Product b964f9e9-aa1f-4a3d-a10b-b1011f4fdea8,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anchoa colonensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name anchoa-colonensis,2017-11-24T13:53:53.775044,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,,anchoa-colonensis,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-colonensis,,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,acanthocepola indica Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product b684d844-0cce-456c-a9c3-67970839ba03,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This acanthocepola indica Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier b684d844-0cce-456c-a9c3-67970839ba03,2017-12-24T10:01:50.882220,Classification,FullLinkEntity,Product,LinkEntityWithProvisionOrderIPR,Classification,,b684d844-0cce-456c-a9c3-67970839ba03,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b684d844-0cce-456c-a9c3-67970839ba03,,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthohaustorius millsi,,Result Product bc85e664-a2eb-4618-8206-9910463d6f3f,,2099-12-31T23:59:59-01:00,"This Acanthohaustorius millsi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acanthohaustorius-millsi2,2017-11-24T11:33:05.887993,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,,acanthohaustorius-millsi2,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/acanthohaustorius-millsi2,,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthopagrus butcheri,,Result Product 479b5a53-731a-45ba-8f50-e91445954271,,2099-12-31T23:59:59-01:00,"This Acanthopagrus butcheri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier c7fdb7a2-9040-4a66-8f7b-b8e91b6b5b0b,2017-11-25T16:12:13.807360,Classification,FullLinkEntity,Measurement,FullLinkEntity,Classification,,c7fdb7a2-9040-4a66-8f7b-b8e91b6b5b0b,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/c7fdb7a2-9040-4a66-8f7b-b8e91b6b5b0b,,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anodontia edentula,,Result Product 7d9439cf-f187-474d-abe9-72abb8c13582,,2099-12-31T23:59:59-01:00,"This Anodontia edentula Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 8c22d458-e1dd-4878-a431-0b1ed9f7247f,2017-11-25T15:00:42.367571,Classification,FullLinkEntity,Medium,FullLinkEntity,Classification,,8c22d458-e1dd-4878-a431-0b1ed9f7247f,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/8c22d458-e1dd-4878-a431-0b1ed9f7247f,,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alabes dorsalis,,Result Product 12c74cc6-d7f8-45f7-8dda-e152bff1c9a8,,2099-12-31T23:59:59-01:00,"This Alabes dorsalis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 12c74cc6-d7f8-45f7-8dda-e152bff1c9a8,2017-11-26T06:57:00.182147,Classification,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,12c74cc6-d7f8-45f7-8dda-e152bff1c9a8,PersonName,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/12c74cc6-d7f8-45f7-8dda-e152bff1c9a8,,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Abraliopsis felis,,Result Product e4539caa-8d9c-4f7c-aca7-2c10c41f6f1f,,,"This Abraliopsis felis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name abraliopsis-felis3,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,abraliopsis-felis3,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/abraliopsis-felis3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora robusta,,Result Product c7d26406-a910-49c7-b0aa-f310731a4357,,,"This Acropora robusta Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 684edaf9-7985-4afd-aba5-8300236e8c88,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,684edaf9-7985-4afd-aba5-8300236e8c88,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/684edaf9-7985-4afd-aba5-8300236e8c88,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,abudefduf bengalensis Aquamaps Native 2050 Raster,,Result Product 1d10ff9e-f8b4-49af-8669-443251e9abbe,,,"This abudefduf bengalensis Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name abudefduf-bengalensis-aquamaps-native-2050-raster,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,abudefduf-bengalensis-aquamaps-native-2050-raster,ElectronicAddress,,Product,Classification,string,http://www.vre4eic.com/ckancerif/resultProductName/abudefduf-bengalensis-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ambassis Ambassis Aquamaps Native Raster,,Result Product 6ecb934a-60ba-4b3f-b2c6-35b1d0560ccf,,,"This Ambassis Ambassis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name ambassis-ambassis-aquamaps-native-raster,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,ambassis-ambassis-aquamaps-native-raster,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/ambassis-ambassis-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anguilla japonica,,Result Product c4aa9403-08a4-428a-92c2-95d511473b2e,,,"This Anguilla japonica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 22e76608-b436-42e3-b6b3-081f711b6d61,,,FullLinkEntity,Measurement,FullLinkEntity,Classification,,22e76608-b436-42e3-b6b3-081f711b6d61,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/22e76608-b436-42e3-b6b3-081f711b6d61,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,ambassis gymnocephalus Aquamaps Native 2050 Raster,,Result Product e81a0e0e-f37c-4989-a8d8-8a667af7f9a0,,,"This ambassis gymnocephalus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier cdce3c08-9aad-4baa-ba4a-b2116e26e47d,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,cdce3c08-9aad-4baa-ba4a-b2116e26e47d,PersonName,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/cdce3c08-9aad-4baa-ba4a-b2116e26e47d,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthemblemaria exilispinus,,Result Product 173b835a-dd07-4160-a44d-f5cede5b7921,,,"This Acanthemblemaria exilispinus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name acanthemblemaria-exilispinus2,,,FullLinkEntity,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,acanthemblemaria-exilispinus2,ElectronicAddress,,Product,Classification,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthemblemaria-exilispinus2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,anchoa nasus Aquamaps Native 2050 Raster,,Result Product ca1935f4-bd2c-4235-9fe4-c0c0a69ea9b0,,,"This anchoa nasus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anchoa-nasus-aquamaps-native-2050-raster,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,anchoa-nasus-aquamaps-native-2050-raster,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-nasus-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Ammodytoides gilli,,Result Product 052258e3-6af1-4fa1-ad60-9a4f4e927093,,,"This Ammodytoides gilli Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 052258e3-6af1-4fa1-ad60-9a4f4e927093,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,052258e3-6af1-4fa1-ad60-9a4f4e927093,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/052258e3-6af1-4fa1-ad60-9a4f4e927093,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchovia macrolepidota,,Result Product b61185cf-3684-48d9-a32b-20bfbdbda25b,,,"This Anchovia macrolepidota Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier b61185cf-3684-48d9-a32b-20bfbdbda25b,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,b61185cf-3684-48d9-a32b-20bfbdbda25b,,,Product,,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/b61185cf-3684-48d9-a32b-20bfbdbda25b,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anisotremus interruptus,,Result Product 4f945fd3-1775-40e6-8b83-329db02fac42,,,"This Anisotremus interruptus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name anisotremus-interruptus1,,,,Measurement,LinkEntityWithProvisionOrderIPR,Classification,,anisotremus-interruptus1,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/anisotremus-interruptus1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acesta rathbuni,,Result Product 09b6271d-d9e9-41fc-9926-1c113a34d462,,,"This Acesta rathbuni Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name acesta-rathbuni2,,,,Measurement,FullLinkEntity,Classification,,acesta-rathbuni2,,,Product,,string,http://www.vre4eic.com/ckancerif/resultProductName/acesta-rathbuni2,,
