is_source_of_has_startDate,is_source_of_type,is_destination_of_has_source_type,is_source_of_has_classification_type,is_source_of_has_endDate,has_name,is_destination_of_has_startDate,label,is_destination_of_has_endDate,has_identifier_is_source_of_has_endDate,has_description,is_destination_of_has_source_is_source_of_has_startDate,is_destination_of_has_source_is_source_of_has_endDate,has_identifier_label,has_identifier_is_source_of_has_startDate,has_identifier_is_source_of_has_classification_type,is_destination_of_has_source_is_source_of_type,is_source_of_has_destination_type,is_destination_of_has_source_is_source_of_has_classification_type,is_destination_of_has_classification_type,is_destination_of_has_source_has_identifier_type,has_identifier_has_id_value,is_destination_of_has_source_is_source_of_has_destination_type,type,is_destination_of_type,has_identifier_type,has_identifier_has_URI,is_destination_of_has_source_has_identifier_has_URI,has_identifier_is_source_of_type
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anisochromis mascarenensis,1901-01-01T00:0000-01:00,Result Product 8259a750-b648-41c9-b71f-29a6e7695f4d,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anisochromis mascarenensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name anisochromis-mascarenensis1,2017-11-29T11:01:48.976907,Classification,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,anisochromis-mascarenensis1,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anisochromis-mascarenensis1,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa eigenmannia,1901-01-01T00:0000-01:00,Result Product 86ef74f6-f992-4fc7-aa8b-c93b36c78465,2099-12-31T23:59:59-01:00,2099-12-31T23:59:59-01:00,"This Anchoa eigenmannia Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name anchoa-eigenmannia3,2017-12-15T19:53:51.610566,Classification,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,anchoa-eigenmannia3,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anchoa-eigenmannia3,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,SimpleLinkEntity
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acantholabrus Palloni Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product d90aec12-0790-4c0f-889f-5e0f5858f85d,2099-12-31T23:59:59-01:00,,"This Acantholabrus Palloni Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 7d2b73c9-e6b5-424f-b8d2-82cba95e3e51,,,FullLinkEntity,Medium,Classification,Classification,FederatedIdentifier,7d2b73c9-e6b5-424f-b8d2-82cba95e3e51,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/7d2b73c9-e6b5-424f-b8d2-82cba95e3e51,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anas Crecca Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 77152a3b-2413-4da0-9d6e-62047153b35e,2099-12-31T23:59:59-01:00,,"This Anas Crecca Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 77152a3b-2413-4da0-9d6e-62047153b35e,,,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,77152a3b-2413-4da0-9d6e-62047153b35e,PersonName,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/77152a3b-2413-4da0-9d6e-62047153b35e,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Amblyeleotris guttata,1901-01-01T00:0000-01:00,Result Product 504bc434-2b06-47b7-9258-71e7ef36756b,2099-12-31T23:59:59-01:00,,"This Amblyeleotris guttata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 283d222d-b43d-448b-a204-7b7a6c27ad91,,,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,283d222d-b43d-448b-a204-7b7a6c27ad91,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/283d222d-b43d-448b-a204-7b7a6c27ad91,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Alpheus nuttingi,1901-01-01T00:0000-01:00,Result Product f5547094-c30d-4974-9040-26c70f1a5719,2099-12-31T23:59:59-01:00,,"This Alpheus nuttingi Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name alpheus-nuttingi3,,,FullLinkEntity,Measurement,Classification,Classification,FederatedIdentifier,alpheus-nuttingi3,PersonName,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-nuttingi3,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Ampelisca vadorum,1901-01-01T00:0000-01:00,Result Product 53621f24-882b-471c-a4c9-9be3d6dc39bf,2099-12-31T23:59:59-01:00,,"This Ampelisca vadorum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine.In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name ampelisca-vadorum3,,,FullLinkEntity,Medium,Classification,Classification,FederatedIdentifier,ampelisca-vadorum3,ElectronicAddress,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/ampelisca-vadorum3,http://www.vre4eic.com/ckancerif/resultPublicationIdentifier/null,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aidablennius sphynx,1901-01-01T00:0000-01:00,Result Product 4f4bda67-f3c7-4d7e-a5d1-6bf5213f6316,2099-12-31T23:59:59-01:00,,"This Aidablennius sphynx Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 54159dd4-e1f7-4219-88da-a2efe627f1db,,,FullLinkEntity,Measurement,Classification,Classification,string,54159dd4-e1f7-4219-88da-a2efe627f1db,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/54159dd4-e1f7-4219-88da-a2efe627f1db,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,SimpleLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Anchoa Exigua Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 681b492f-5f94-4ae1-bb0e-74a38dd8c50e,2099-12-31T23:59:59-01:00,,"This Anchoa Exigua Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 681b492f-5f94-4ae1-bb0e-74a38dd8c50e,,,FullLinkEntity,Measurement,Classification,Classification,string,681b492f-5f94-4ae1-bb0e-74a38dd8c50e,PersonName,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/681b492f-5f94-4ae1-bb0e-74a38dd8c50e,http://www.vre4eic.com/ckancerif/creatorIdentifier/ebc02b4a-f774-4e7e-afe1-d52ab93126de,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Acar plicata,1901-01-01T00:0000-01:00,Result Product f14e69ab-4f91-4c7a-b38a-9e0dc714b031,2099-12-31T23:59:59-01:00,,"This Acar plicata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 8cceab60-7438-4df6-86f9-f30ef69393e1,,,FullLinkEntity,Measurement,Classification,Classification,,8cceab60-7438-4df6-86f9-f30ef69393e1,PersonName,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/8cceab60-7438-4df6-86f9-f30ef69393e1,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alphestes multiguttatus,1901-01-01T00:0000-01:00,Result Product 163e137e-47e4-49e8-8c0d-78172ea600cb,2099-12-31T23:59:59-01:00,,"This Alphestes multiguttatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 163e137e-47e4-49e8-8c0d-78172ea600cb,,,FullLinkEntity,Measurement,Classification,Classification,,163e137e-47e4-49e8-8c0d-78172ea600cb,PersonName,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/163e137e-47e4-49e8-8c0d-78172ea600cb,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amaryllis Kamata Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 99ef1012-0e60-48a9-ba1d-5539b2533698,2099-12-31T23:59:59-01:00,,"This Amaryllis Kamata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Revision Identifier 6c2e7067-4a2e-429d-babf-5a7e6ff6481c,,,FullLinkEntity,Measurement,Classification,Classification,,6c2e7067-4a2e-429d-babf-5a7e6ff6481c,PersonName,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/6c2e7067-4a2e-429d-babf-5a7e6ff6481c,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acropora Humilis Aquamaps Native Raster,1901-01-01T00:0000-01:00,Result Product 6349ae97-d3f8-44ed-969a-ae11e86fbba0,2099-12-31T23:59:59-01:00,,"This Acropora Humilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Identifier 6349ae97-d3f8-44ed-969a-ae11e86fbba0,,,FullLinkEntity,Medium,Classification,Classification,,6349ae97-d3f8-44ed-969a-ae11e86fbba0,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/6349ae97-d3f8-44ed-969a-ae11e86fbba0,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aetoplatea zonura,1901-01-01T00:0000-01:00,Result Product d116fb3b-523a-407f-a7a2-7944033778ce,2099-12-31T23:59:59-01:00,,"This Aetoplatea zonura Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name aetoplatea-zonura3,,,FullLinkEntity,Measurement,Classification,Classification,,aetoplatea-zonura3,ElectronicAddress,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/aetoplatea-zonura3,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,anampses twistii Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 703455fc-4186-484f-888d-074fbcd0aaea,2099-12-31T23:59:59-01:00,,"This anampses twistii Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",1901-01-01T00:0000-01:00,2099-12-31T23:59:59-01:00,Result Product Name anampses-twistii-aquamaps-native-2050-raster,,,FullLinkEntity,Measurement,Classification,Classification,,anampses-twistii-aquamaps-native-2050-raster,PersonName,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anampses-twistii-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Anodontia ovum,1901-01-01T00:0000-01:00,Result Product 60e44972-53b0-46c0-933d-bb1ea5fded5e,2099-12-31T23:59:59-01:00,,"This Anodontia ovum Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Name anodontia-ovum2,,,,Measurement,,Classification,,anodontia-ovum2,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductName/anodontia-ovum2,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anchoa curta,1901-01-01T00:0000-01:00,Result Product 8bec81c9-b8a7-4407-96e6-10d9029979f2,2099-12-31T23:59:59-01:00,,"This Anchoa curta Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Revision Identifier cc5ce97e-4ab3-47c9-987c-a59268762a8b,,,,Measurement,,Classification,,cc5ce97e-4ab3-47c9-987c-a59268762a8b,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/cc5ce97e-4ab3-47c9-987c-a59268762a8b,,
2017-12-23T11:48:23.379500,SimpleLinkEntity,Person,string,2099-12-31T23:59:59-01:00,alpheus compressus Aquamaps Native 2050 Raster,1901-01-01T00:0000-01:00,Result Product 4a2f60ed-53a6-4e28-8ca6-b4a4041fa72d,2099-12-31T23:59:59-01:00,,"This alpheus compressus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier aa2385cb-8c67-423b-b609-73124eabe537,,,,Measurement,,Classification,,aa2385cb-8c67-423b-b609-73124eabe537,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/aa2385cb-8c67-423b-b609-73124eabe537,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Agaricia humilis,,Result Product afbd5831-3172-4507-852b-e43e1bb242f6,,,"This Agaricia humilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name agaricia-humilis,,,,Measurement,,Classification,,agaricia-humilis,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/agaricia-humilis,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anodontia fragilis,,Result Product 70a56268-3d7d-45c3-b346-e1c8a79c08a5,,,"This Anodontia fragilis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Name anodontia-fragilis3,,,,Measurement,,Classification,,anodontia-fragilis3,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anodontia-fragilis3,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Acanthonus Armatus Aquamaps Native Raster,,Result Product 4d05dc25-2193-402f-b204-e4a38fc9a638,,,"This Acanthonus Armatus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acanthonus-armatus-aquamaps-native-raster,,,,Measurement,,Classification,,acanthonus-armatus-aquamaps-native-raster,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acanthonus-armatus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Publication,Classification,2099-12-31T23:59:59-01:00,Amphiprion ephippium,,Result Product 0fd85626-e7b7-44ff-a4ec-23d166129359,,,"This Amphiprion ephippium Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Identifier 0fd85626-e7b7-44ff-a4ec-23d166129359,,,,Measurement,,Classification,,0fd85626-e7b7-44ff-a4ec-23d166129359,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/0fd85626-e7b7-44ff-a4ec-23d166129359,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,anacanthobatis americanus Aquamaps Native 2050 Raster,,Result Product 2a449737-3418-4bc3-953a-2772d2bc3c42,,,"This anacanthobatis americanus Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name anacanthobatis-americanus-aquamaps-native-2050-raster,,,,Measurement,,Classification,,anacanthobatis-americanus-aquamaps-native-2050-raster,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductName/anacanthobatis-americanus-aquamaps-native-2050-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anarchias galapagensis,,Result Product 099ca1c2-79b4-4315-91d5-2841a88c382d,,,"This Anarchias galapagensis Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 099ca1c2-79b4-4315-91d5-2841a88c382d,,,,Measurement,,Classification,,099ca1c2-79b4-4315-91d5-2841a88c382d,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/099ca1c2-79b4-4315-91d5-2841a88c382d,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Anguilla mossambica,,Result Product feada4d4-9738-4feb-8ace-77307face2ab,,,"This Anguilla mossambica Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Name anguilla-mossambica,,,,Measurement,,Classification,,anguilla-mossambica,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/anguilla-mossambica,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthocardia tuberculata,,Result Product d96b239c-4275-4b62-a018-c1ea19d17dd0,,,"This Acanthocardia tuberculata Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable 2050 maps_SuitableRange2050 dataset, generated using AquaMaps SuitableRange2050 algorithm.",,,Result Product Identifier d96b239c-4275-4b62-a018-c1ea19d17dd0,,,,Measurement,,Classification,,d96b239c-4275-4b62-a018-c1ea19d17dd0,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductIdentifier/d96b239c-4275-4b62-a018-c1ea19d17dd0,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Alpheus bidens,,Result Product 59317050-92bc-4756-b562-eb71a9efef33,,,"This Alpheus bidens Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Name alpheus-bidens,,,,Measurement,,Classification,,alpheus-bidens,,Product,FullLinkEntity,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/alpheus-bidens,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,alpheus eulimene Aquamaps Native 2050 Raster,,Result Product 15301ccb-f4f6-4fbc-a420-6a1481947eaf,,,"This alpheus eulimene Species Distribution Map for 2050 has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange 2050 algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Revision Identifier 663c19d6-140b-45b4-b570-eb6ee985eea1,,,,Measurement,,Classification,,663c19d6-140b-45b4-b570-eb6ee985eea1,,Product,LinkEntityWithProvisionOrderIPR,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/663c19d6-140b-45b4-b570-eb6ee985eea1,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acanthurus dussumieri,,Result Product 735e4121-6f9e-4860-b1f5-e8f513e5fc34,,,"This Acanthurus dussumieri Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC 2050 Native Range dataset, generated using AquaMaps NativeRange2050 algorithm.",,,Result Product Identifier 735e4121-6f9e-4860-b1f5-e8f513e5fc34,,,,Measurement,,Classification,,735e4121-6f9e-4860-b1f5-e8f513e5fc34,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductIdentifier/735e4121-6f9e-4860-b1f5-e8f513e5fc34,,
1901-01-01T00:0000-01:00,FullLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Acetes Japonicus Aquamaps Native Raster,,Result Product 90b618c0-eb79-4a09-b98d-4e54b3cb8237,,,"This Acetes Japonicus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using the AquaMaps NativeRange algorithm. Hosted on the D4Science Thredds CataSystem.out.println: http://thredds.d4science.org",,,Result Product Name acetes-japonicus-aquamaps-native-raster,,,,Measurement,,Classification,,acetes-japonicus-aquamaps-native-raster,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductName/acetes-japonicus-aquamaps-native-raster,,
1901-01-01T00:0000-01:00,FullLinkEntity,OrganisationUnit,Classification,2099-12-31T23:59:59-01:00,Amphiprion bicinctus,,Result Product 7c394d7c-9ce3-43b1-aca1-7f08d1cbf6f3,,,"This Amphiprion bicinctus Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the Default Suitable maps_SuitableRange dataset, generated using AquaMaps SuitableRange algorithm.",,,Result Product Revision Identifier 63e2d52f-6152-4b96-9b32-36c836458120,,,,Measurement,,Classification,,63e2d52f-6152-4b96-9b32-36c836458120,,Product,FullLinkEntity,string,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/63e2d52f-6152-4b96-9b32-36c836458120,,
1901-01-01T00:0000-01:00,SimpleLinkEntity,Person,Classification,2099-12-31T23:59:59-01:00,Aldrovandia oleosa,,Result Product 183f1f3e-d200-43a9-a2b8-2c63e5c05163,,,"This Aldrovandia oleosa Species Distribution Map has been generated with the AquaMaps methodology by exploiting the technology and the computational resources provided by iMarine. In particular, this map has been produced using the HSPEC Native Range dataset, generated using AquaMaps NativeRange algorithm.",,,Result Product Revision Identifier 0aa104fe-fe93-4a3d-ab25-abad730f948e,,,,Measurement,,Classification,,0aa104fe-fe93-4a3d-ab25-abad730f948e,,Product,LinkEntityWithProvisionOrderIPR,FederatedIdentifier,http://www.vre4eic.com/ckancerif/resultProductRevisionIdentifier/0aa104fe-fe93-4a3d-ab25-abad730f948e,,
